,jd,old_date
2859,144.61200,20220524_170000
2860,144.62400,20220524_172000
2861,144.63600,20220524_174000
2862,144.64800,20220524_180000
2863,144.66000,20220524_182000
2864,144.67200,20220524_184000
2865,144.68400,20220524_190000
2866,144.69600,20220524_192000
2867,144.70800,20220524_194000
2868,144.72000,20220524_200000
2869,144.73200,20220524_202000
2870,144.74400,20220524_204000
2871,144.75600,20220524_210000
2872,144.76800,20220524_212000
2873,144.78000,20220524_214000
2874,144.79200,20220524_220000
2875,144.80400,20220524_222000
2876,144.81600,20220524_224000
2877,144.82800,20220524_230000
2878,144.84000,20220524_232000
2879,144.85200,20220524_234000
2880,145.00,20220525_000000
2881,145.01200,20220525_002000
2882,145.02400,20220525_004000
2883,145.03600,20220525_010000
2884,145.04800,20220525_012000
2885,145.06000,20220525_014000
2886,145.07200,20220525_020000
2887,145.08400,20220525_022000
2888,145.09600,20220525_024000
2889,145.10800,20220525_030000
2890,145.12000,20220525_032000
2891,145.13200,20220525_034000
2892,145.14400,20220525_040000
2893,145.15600,20220525_042000
2894,145.16800,20220525_044000
2895,145.18000,20220525_050000
2896,145.19200,20220525_052000
2897,145.20400,20220525_054000
2898,145.21600,20220525_060000
2899,145.22800,20220525_062000
2900,145.24000,20220525_064000
2901,145.25200,20220525_070000
2902,145.26400,20220525_072000
2903,145.27600,20220525_074000
2904,145.28800,20220525_080000
2905,145.30000,20220525_082000
2906,145.31200,20220525_084000
2907,145.32400,20220525_090000
2908,145.33600,20220525_092000
2909,145.34800,20220525_094000
2910,145.36000,20220525_100000
2911,145.37200,20220525_102000
2912,145.38400,20220525_104000
2913,145.39600,20220525_110000
2914,145.40800,20220525_112000
2915,145.42000,20220525_114000
2916,145.43200,20220525_120000
2917,145.44400,20220525_122000
2918,145.45600,20220525_124000
2919,145.46800,20220525_130000
2920,145.48000,20220525_132000
2921,145.49200,20220525_134000
2922,145.50400,20220525_140000
2923,145.51600,20220525_142000
2924,145.52800,20220525_144000
2925,145.54000,20220525_150000
2926,145.55200,20220525_152000
2927,145.56400,20220525_154000
2928,145.57600,20220525_160000
2929,145.58800,20220525_162000
2930,145.60000,20220525_164000
2931,145.61200,20220525_170000
2932,145.62400,20220525_172000
2933,145.63600,20220525_174000
2934,145.64800,20220525_180000
2935,145.66000,20220525_182000
2936,145.67200,20220525_184000
2937,145.68400,20220525_190000
2938,145.69600,20220525_192000
2939,145.70800,20220525_194000
2940,145.72000,20220525_200000
2941,145.73200,20220525_202000
2942,145.74400,20220525_204000
2943,145.75600,20220525_210000
2944,145.76800,20220525_212000
2945,145.78000,20220525_214000
2946,145.79200,20220525_220000
2947,145.80400,20220525_222000
2948,145.81600,20220525_224000
2949,145.82800,20220525_230000
2950,145.84000,20220525_232000
2951,145.85200,20220525_234000
2952,146.00,20220526_000000
2953,146.01200,20220526_002000
2954,146.02400,20220526_004000
2955,146.03600,20220526_010000
2956,146.04800,20220526_012000
2957,146.06000,20220526_014000
2958,146.07200,20220526_020000
2959,146.08400,20220526_022000
2960,146.09600,20220526_024000
2961,146.10800,20220526_030000
2962,146.12000,20220526_032000
2963,146.13200,20220526_034000
2964,146.14400,20220526_040000
2965,146.15600,20220526_042000
2966,146.16800,20220526_044000
2967,146.18000,20220526_050000
2968,146.19200,20220526_052000
2969,146.20400,20220526_054000
2970,146.21600,20220526_060000
2971,146.22800,20220526_062000
2972,146.24000,20220526_064000
2973,146.25200,20220526_070000
2974,146.26400,20220526_072000
2975,146.27600,20220526_074000
2976,146.28800,20220526_080000
2977,146.30000,20220526_082000
2978,146.31200,20220526_084000
2979,146.32400,20220526_090000
2980,146.33600,20220526_092000
2981,146.34800,20220526_094000
2982,146.36000,20220526_100000
2983,146.37200,20220526_102000
2984,146.38400,20220526_104000
2985,146.39600,20220526_110000
2986,146.40800,20220526_112000
2987,146.42000,20220526_114000
2988,146.43200,20220526_120000
2989,146.44400,20220526_122000
2990,146.45600,20220526_124000
2991,146.46800,20220526_130000
2992,146.48000,20220526_132000
2993,146.49200,20220526_134000
2994,146.50400,20220526_140000
2995,146.51600,20220526_142000
2996,146.52800,20220526_144000
2997,146.54000,20220526_150000
2998,146.55200,20220526_152000
2999,146.56400,20220526_154000
3000,146.57600,20220526_160000
3001,146.58800,20220526_162000
3002,146.60000,20220526_164000
3003,146.61200,20220526_170000
3004,146.62400,20220526_172000
3005,146.63600,20220526_174000
3006,146.64800,20220526_180000
3007,146.66000,20220526_182000
3008,146.67200,20220526_184000
3009,146.68400,20220526_190000
3010,146.69600,20220526_192000
3011,146.70800,20220526_194000
3012,146.72000,20220526_200000
3013,146.73200,20220526_202000
3014,146.74400,20220526_204000
3015,146.75600,20220526_210000
3016,146.76800,20220526_212000
3017,146.78000,20220526_214000
3018,146.79200,20220526_220000
3019,146.80400,20220526_222000
3020,146.81600,20220526_224000
3021,146.82800,20220526_230000
3022,146.84000,20220526_232000
3023,146.85200,20220526_234000
3024,147.00,20220527_000000
3025,147.01200,20220527_002000
3026,147.02400,20220527_004000
3027,147.03600,20220527_010000
3028,147.04800,20220527_012000
3029,147.06000,20220527_014000
3030,147.07200,20220527_020000
3031,147.08400,20220527_022000
3032,147.09600,20220527_024000
3033,147.10800,20220527_030000
3034,147.12000,20220527_032000
3035,147.13200,20220527_034000
3036,147.14400,20220527_040000
3037,147.15600,20220527_042000
3038,147.16800,20220527_044000
3039,147.18000,20220527_050000
3040,147.19200,20220527_052000
3041,147.20400,20220527_054000
3042,147.21600,20220527_060000
3043,147.22800,20220527_062000
3044,147.24000,20220527_064000
3045,147.25200,20220527_070000
3046,147.26400,20220527_072000
3047,147.27600,20220527_074000
3048,147.28800,20220527_080000
3049,147.30000,20220527_082000
3050,147.31200,20220527_084000
3051,147.32400,20220527_090000
3052,147.33600,20220527_092000
3053,147.34800,20220527_094000
3054,147.36000,20220527_100000
3055,147.37200,20220527_102000
3056,147.38400,20220527_104000
3057,147.39600,20220527_110000
3058,147.40800,20220527_112000
3059,147.42000,20220527_114000
3060,147.43200,20220527_120000
3061,147.44400,20220527_122000
3062,147.45600,20220527_124000
3063,147.46800,20220527_130000
3064,147.48000,20220527_132000
3065,147.49200,20220527_134000
3066,147.50400,20220527_140000
3067,147.51600,20220527_142000
3068,147.52800,20220527_144000
3069,147.54000,20220527_150000
3070,147.55200,20220527_152000
3071,147.56400,20220527_154000
3072,147.57600,20220527_160000
3073,147.58800,20220527_162000
3074,147.60000,20220527_164000
3075,147.61200,20220527_170000
3076,147.62400,20220527_172000
3077,147.63600,20220527_174000
3078,147.64800,20220527_180000
3079,147.66000,20220527_182000
3080,147.67200,20220527_184000
3081,147.68400,20220527_190000
3082,147.69600,20220527_192000
3083,147.70800,20220527_194000
3084,147.72000,20220527_200000
3085,147.73200,20220527_202000
3086,147.74400,20220527_204000
3087,147.75600,20220527_210000
3088,147.76800,20220527_212000
3089,147.78000,20220527_214000
3090,147.79200,20220527_220000
3091,147.80400,20220527_222000
3092,147.81600,20220527_224000
3093,147.82800,20220527_230000
3094,147.84000,20220527_232000
3095,147.85200,20220527_234000
3096,148.00,20220528_000000
3097,148.01200,20220528_002000
3098,148.02400,20220528_004000
3099,148.03600,20220528_010000
3100,148.04800,20220528_012000
3101,148.06000,20220528_014000
3102,148.07200,20220528_020000
3103,148.08400,20220528_022000
3104,148.09600,20220528_024000
3105,148.10800,20220528_030000
3106,148.12000,20220528_032000
3107,148.13200,20220528_034000
3108,148.14400,20220528_040000
3109,148.15600,20220528_042000
3110,148.16800,20220528_044000
3111,148.18000,20220528_050000
3112,148.19200,20220528_052000
3113,148.20400,20220528_054000
3114,148.21600,20220528_060000
3115,148.22800,20220528_062000
3116,148.24000,20220528_064000
3117,148.25200,20220528_070000
3118,148.26400,20220528_072000
3119,148.27600,20220528_074000
3120,148.28800,20220528_080000
3121,148.30000,20220528_082000
3122,148.31200,20220528_084000
3123,148.32400,20220528_090000
3124,148.33600,20220528_092000
3125,148.34800,20220528_094000
3126,148.36000,20220528_100000
3127,148.37200,20220528_102000
3128,148.38400,20220528_104000
3129,148.39600,20220528_110000
3130,148.40800,20220528_112000
3131,148.42000,20220528_114000
3132,148.43200,20220528_120000
3133,148.44400,20220528_122000
3134,148.45600,20220528_124000
3135,148.46800,20220528_130000
3136,148.48000,20220528_132000
3137,148.49200,20220528_134000
3138,148.50400,20220528_140000
3139,148.51600,20220528_142000
3140,148.52800,20220528_144000
3141,148.54000,20220528_150000
3142,148.55200,20220528_152000
3143,148.56400,20220528_154000
3144,148.57600,20220528_160000
3145,148.58800,20220528_162000
3146,148.60000,20220528_164000
3147,148.61200,20220528_170000
3148,148.62400,20220528_172000
3149,148.63600,20220528_174000
3150,148.64800,20220528_180000
3151,148.66000,20220528_182000
3152,148.67200,20220528_184000
3153,148.68400,20220528_190000
3154,148.69600,20220528_192000
3155,148.70800,20220528_194000
3156,148.72000,20220528_200000
3157,148.73200,20220528_202000
3158,148.74400,20220528_204000
3159,148.75600,20220528_210000
3160,148.76800,20220528_212000
3161,148.78000,20220528_214000
3162,148.79200,20220528_220000
3163,148.80400,20220528_222000
3164,148.81600,20220528_224000
3165,148.82800,20220528_230000
3166,148.84000,20220528_232000
3167,148.85200,20220528_234000
3168,149.00,20220529_000000
3169,149.01200,20220529_002000
3170,149.02400,20220529_004000
3171,149.03600,20220529_010000
3172,149.04800,20220529_012000
3173,149.06000,20220529_014000
3174,149.07200,20220529_020000
3175,149.08400,20220529_022000
3176,149.09600,20220529_024000
3177,149.10800,20220529_030000
3178,149.12000,20220529_032000
3179,149.13200,20220529_034000
3180,149.14400,20220529_040000
3181,149.15600,20220529_042000
3182,149.16800,20220529_044000
3183,149.18000,20220529_050000
3184,149.19200,20220529_052000
3185,149.20400,20220529_054000
3186,149.21600,20220529_060000
3187,149.22800,20220529_062000
3188,149.24000,20220529_064000
3189,149.25200,20220529_070000
3190,149.26400,20220529_072000
3191,149.27600,20220529_074000
3192,149.28800,20220529_080000
3193,149.30000,20220529_082000
3194,149.31200,20220529_084000
3195,149.32400,20220529_090000
3196,149.33600,20220529_092000
3197,149.34800,20220529_094000
3198,149.36000,20220529_100000
3199,149.37200,20220529_102000
3200,149.38400,20220529_104000
3201,149.39600,20220529_110000
3202,149.40800,20220529_112000
3203,149.42000,20220529_114000
3204,149.43200,20220529_120000
3205,149.44400,20220529_122000
3206,149.45600,20220529_124000
3207,149.46800,20220529_130000
3208,149.48000,20220529_132000
3209,149.49200,20220529_134000
3210,149.50400,20220529_140000
3211,149.51600,20220529_142000
3212,149.52800,20220529_144000
3213,149.54000,20220529_150000
3214,149.55200,20220529_152000
3215,149.56400,20220529_154000
3216,149.57600,20220529_160000
3217,149.58800,20220529_162000
3218,149.60000,20220529_164000
3219,149.61200,20220529_170000
3220,149.62400,20220529_172000
3221,149.63600,20220529_174000
3222,149.64800,20220529_180000
3223,149.66000,20220529_182000
3224,149.67200,20220529_184000
3225,149.68400,20220529_190000
3226,149.69600,20220529_192000
3227,149.70800,20220529_194000
3228,149.72000,20220529_200000
3229,149.73200,20220529_202000
3230,149.74400,20220529_204000
3231,149.75600,20220529_210000
3232,149.76800,20220529_212000
3233,149.78000,20220529_214000
3234,149.79200,20220529_220000
3235,149.80400,20220529_222000
3236,149.81600,20220529_224000
3237,149.82800,20220529_230000
3238,149.84000,20220529_232000
3239,149.85200,20220529_234000
3240,150.00,20220530_000000
3241,150.01200,20220530_002000
3242,150.02400,20220530_004000
3243,150.03600,20220530_010000
3244,150.04800,20220530_012000
3245,150.06000,20220530_014000
3246,150.07200,20220530_020000
3247,150.08400,20220530_022000
3248,150.09600,20220530_024000
3249,150.10800,20220530_030000
3250,150.12000,20220530_032000
3251,150.13200,20220530_034000
3252,150.14400,20220530_040000
3253,150.15600,20220530_042000
3254,150.16800,20220530_044000
3255,150.18000,20220530_050000
3256,150.19200,20220530_052000
3257,150.20400,20220530_054000
3258,150.21600,20220530_060000
3259,150.22800,20220530_062000
3260,150.24000,20220530_064000
3261,150.25200,20220530_070000
3262,150.26400,20220530_072000
3263,150.27600,20220530_074000
3264,150.28800,20220530_080000
3265,150.30000,20220530_082000
3266,150.31200,20220530_084000
3267,150.32400,20220530_090000
3268,150.33600,20220530_092000
3269,150.34800,20220530_094000
3270,150.36000,20220530_100000
3271,150.37200,20220530_102000
3272,150.38400,20220530_104000
3273,150.39600,20220530_110000
3274,150.40800,20220530_112000
3275,150.42000,20220530_114000
3276,150.43200,20220530_120000
3277,150.44400,20220530_122000
3278,150.45600,20220530_124000
3279,150.46800,20220530_130000
3280,150.48000,20220530_132000
3281,150.49200,20220530_134000
3282,150.50400,20220530_140000
3283,150.51600,20220530_142000
3284,150.52800,20220530_144000
3285,150.54000,20220530_150000
3286,150.55200,20220530_152000
3287,150.56400,20220530_154000
3288,150.57600,20220530_160000
3289,150.58800,20220530_162000
3290,150.60000,20220530_164000
3291,150.61200,20220530_170000
3292,150.62400,20220530_172000
3293,150.63600,20220530_174000
3294,150.64800,20220530_180000
3295,150.66000,20220530_182000
3296,150.67200,20220530_184000
3297,150.68400,20220530_190000
3298,150.69600,20220530_192000
3299,150.70800,20220530_194000
3300,150.72000,20220530_200000
3301,150.73200,20220530_202000
3302,150.74400,20220530_204000
3303,150.75600,20220530_210000
3304,150.76800,20220530_212000
3305,150.78000,20220530_214000
3306,150.79200,20220530_220000
3307,150.80400,20220530_222000
3308,150.81600,20220530_224000
3309,150.82800,20220530_230000
3310,150.84000,20220530_232000
3311,150.85200,20220530_234000
3312,151.00,20220531_000000
3313,151.01200,20220531_002000
3314,151.02400,20220531_004000
3315,151.03600,20220531_010000
3316,151.04800,20220531_012000
3317,151.06000,20220531_014000
3318,151.07200,20220531_020000
3319,151.08400,20220531_022000
3320,151.09600,20220531_024000
3321,151.10800,20220531_030000
3322,151.12000,20220531_032000
3323,151.13200,20220531_034000
3324,151.14400,20220531_040000
3325,151.15600,20220531_042000
3326,151.16800,20220531_044000
3327,151.18000,20220531_050000
3328,151.19200,20220531_052000
3329,151.20400,20220531_054000
3330,151.21600,20220531_060000
3331,151.22800,20220531_062000
3332,151.24000,20220531_064000
3333,151.25200,20220531_070000
3334,151.26400,20220531_072000
3335,151.27600,20220531_074000
3336,151.28800,20220531_080000
3337,151.30000,20220531_082000
3338,151.31200,20220531_084000
3339,151.32400,20220531_090000
3340,151.33600,20220531_092000
3341,151.34800,20220531_094000
3342,151.36000,20220531_100000
3343,151.37200,20220531_102000
3344,151.38400,20220531_104000
3345,151.39600,20220531_110000
3346,151.40800,20220531_112000
3347,151.42000,20220531_114000
3348,151.43200,20220531_120000
3349,151.44400,20220531_122000
3350,151.45600,20220531_124000
3351,151.46800,20220531_130000
3352,151.48000,20220531_132000
3353,151.49200,20220531_134000
3354,151.50400,20220531_140000
3355,151.51600,20220531_142000
3356,151.52800,20220531_144000
3357,151.54000,20220531_150000
3358,151.55200,20220531_152000
3359,151.56400,20220531_154000
3360,151.57600,20220531_160000
3361,151.58800,20220531_162000
3362,151.60000,20220531_164000
3363,151.61200,20220531_170000
3364,151.62400,20220531_172000
3365,151.63600,20220531_174000
3366,151.64800,20220531_180000
3367,151.66000,20220531_182000
3368,151.67200,20220531_184000
3369,151.68400,20220531_190000
3370,151.69600,20220531_192000
3371,151.70800,20220531_194000
3372,151.72000,20220531_200000
3373,151.73200,20220531_202000
3374,151.74400,20220531_204000
3375,151.75600,20220531_210000
3376,151.76800,20220531_212000
3377,151.78000,20220531_214000
3378,151.79200,20220531_220000
3379,151.80400,20220531_222000
