,Year,Month,Day,Hour,Minute,PW boom-1 [m^3/s^3],PW boom-2 [m^3/s^3],PW boom-3 [m^3/s^3],d_dz_pw_theory_I,d_dz_pw_theory_II,datetime
329,2022.0,4.0,19.0,13.0,40.0,,,,,,2022-04-19 13:40:00
330,2022.0,4.0,19.0,14.0,0.0,,,,,,2022-04-19 14:00:00
331,2022.0,4.0,19.0,14.0,20.0,,,,,,2022-04-19 14:20:00
332,2022.0,4.0,19.0,14.0,40.0,,,,,,2022-04-19 14:40:00
333,2022.0,4.0,19.0,14.0,59.0,,,,,,2022-04-19 15:00:00
334,2022.0,4.0,19.0,15.0,19.0,,,,,,2022-04-19 15:20:00
335,2022.0,4.0,19.0,15.0,39.0,,,,,,2022-04-19 15:40:00
336,2022.0,4.0,19.0,15.0,59.0,,,,,,2022-04-19 16:00:00
337,2022.0,4.0,19.0,16.0,19.0,,,,,,2022-04-19 16:20:00
338,2022.0,4.0,19.0,16.0,39.0,,,,,,2022-04-19 16:40:00
339,2022.0,4.0,19.0,16.0,59.0,,,,,,2022-04-19 17:00:00
340,2022.0,4.0,19.0,17.0,19.0,,,,,,2022-04-19 17:20:00
341,2022.0,4.0,19.0,17.0,39.0,,,,,,2022-04-19 17:40:00
342,2022.0,4.0,19.0,17.0,59.0,,,,,,2022-04-19 18:00:00
343,2022.0,4.0,19.0,18.0,19.0,,,,,,2022-04-19 18:20:00
344,2022.0,4.0,19.0,18.0,39.0,,,,,,2022-04-19 18:40:00
345,2022.0,4.0,19.0,18.0,59.0,,,,,,2022-04-19 19:00:00
346,2022.0,4.0,19.0,19.0,19.0,,,,,,2022-04-19 19:20:00
347,2022.0,4.0,19.0,19.0,39.0,,,,,,2022-04-19 19:40:00
348,2022.0,4.0,19.0,19.0,59.0,,,,,,2022-04-19 20:00:00
349,2022.0,4.0,19.0,20.0,19.0,,,,,,2022-04-19 20:20:00
350,2022.0,4.0,19.0,20.0,39.0,,,,,,2022-04-19 20:40:00
351,2022.0,4.0,19.0,20.0,59.0,,,,,,2022-04-19 21:00:00
352,2022.0,4.0,19.0,21.0,19.0,,,,,,2022-04-19 21:20:00
353,2022.0,4.0,19.0,21.0,39.0,,,,,,2022-04-19 21:40:00
354,2022.0,4.0,19.0,21.0,59.0,,,,,,2022-04-19 22:00:00
355,2022.0,4.0,19.0,22.0,19.0,,,,,,2022-04-19 22:20:00
356,2022.0,4.0,19.0,22.0,39.0,,,,,,2022-04-19 22:40:00
357,2022.0,4.0,19.0,22.0,59.0,,,,,,2022-04-19 23:00:00
358,2022.0,4.0,19.0,23.0,19.0,,,,,,2022-04-19 23:20:00
359,2022.0,4.0,19.0,23.0,39.0,,,,,,2022-04-19 23:40:00
360,2022.0,4.0,20.0,0.0,0.0,,,,,,2022-04-20 00:00:00
361,2022.0,4.0,20.0,0.0,20.0,,,,,,2022-04-20 00:20:00
362,2022.0,4.0,20.0,0.0,40.0,,,,,,2022-04-20 00:40:00
363,2022.0,4.0,20.0,1.0,0.0,,,,,,2022-04-20 01:00:00
364,2022.0,4.0,20.0,1.0,20.0,,,,,,2022-04-20 01:20:00
365,2022.0,4.0,20.0,1.0,40.0,,,,,,2022-04-20 01:40:00
366,2022.0,4.0,20.0,2.0,0.0,,,,,,2022-04-20 02:00:00
367,2022.0,4.0,20.0,2.0,20.0,,,,,,2022-04-20 02:20:00
368,2022.0,4.0,20.0,2.0,40.0,,,,,,2022-04-20 02:40:00
369,2022.0,4.0,20.0,3.0,0.0,,,,,,2022-04-20 03:00:00
370,2022.0,4.0,20.0,3.0,20.0,,,,,,2022-04-20 03:20:00
371,2022.0,4.0,20.0,3.0,40.0,,,,,,2022-04-20 03:40:00
372,2022.0,4.0,20.0,4.0,0.0,,,,,,2022-04-20 04:00:00
373,2022.0,4.0,20.0,4.0,20.0,,,,,,2022-04-20 04:20:00
374,2022.0,4.0,20.0,4.0,40.0,,,,,,2022-04-20 04:40:00
375,2022.0,4.0,20.0,5.0,0.0,,,,,,2022-04-20 05:00:00
376,2022.0,4.0,20.0,5.0,20.0,,,,,,2022-04-20 05:20:00
377,2022.0,4.0,20.0,5.0,40.0,,,,,,2022-04-20 05:40:00
378,2022.0,4.0,20.0,6.0,0.0,,,,,,2022-04-20 06:00:00
379,2022.0,4.0,20.0,6.0,20.0,,,,,,2022-04-20 06:20:00
380,2022.0,4.0,20.0,6.0,40.0,,,,,,2022-04-20 06:40:00
381,2022.0,4.0,20.0,7.0,0.0,,,,,,2022-04-20 07:00:00
382,2022.0,4.0,20.0,7.0,20.0,,,,,,2022-04-20 07:20:00
383,2022.0,4.0,20.0,7.0,40.0,,,,,,2022-04-20 07:40:00
384,2022.0,4.0,20.0,8.0,0.0,,,,,,2022-04-20 08:00:00
385,2022.0,4.0,20.0,8.0,20.0,,,,,,2022-04-20 08:20:00
386,2022.0,4.0,20.0,8.0,40.0,,,,,,2022-04-20 08:40:00
387,2022.0,4.0,20.0,9.0,0.0,,,,,,2022-04-20 09:00:00
388,2022.0,4.0,20.0,9.0,20.0,,,,,,2022-04-20 09:20:00
389,2022.0,4.0,20.0,9.0,40.0,,,,,,2022-04-20 09:40:00
390,2022.0,4.0,20.0,10.0,0.0,,,,,,2022-04-20 10:00:00
391,2022.0,4.0,20.0,10.0,20.0,,,,,,2022-04-20 10:20:00
392,2022.0,4.0,20.0,10.0,40.0,,,,,,2022-04-20 10:40:00
393,2022.0,4.0,20.0,11.0,0.0,,,,,,2022-04-20 11:00:00
394,2022.0,4.0,20.0,11.0,20.0,,,,,,2022-04-20 11:20:00
395,2022.0,4.0,20.0,11.0,40.0,,,,,,2022-04-20 11:40:00
396,2022.0,4.0,20.0,12.0,0.0,,,,,,2022-04-20 12:00:00
397,2022.0,4.0,20.0,12.0,20.0,,,,,,2022-04-20 12:20:00
398,2022.0,4.0,20.0,12.0,40.0,,,,,,2022-04-20 12:40:00
399,2022.0,4.0,20.0,13.0,0.0,,,,,,2022-04-20 13:00:00
400,2022.0,4.0,20.0,13.0,20.0,,,,,,2022-04-20 13:20:00
401,2022.0,4.0,20.0,13.0,40.0,,,,,,2022-04-20 13:40:00
402,2022.0,4.0,20.0,14.0,0.0,,,,,,2022-04-20 14:00:00
403,2022.0,4.0,20.0,14.0,20.0,,,,,,2022-04-20 14:20:00
404,2022.0,4.0,20.0,14.0,40.0,,,,,,2022-04-20 14:40:00
405,2022.0,4.0,20.0,14.0,59.0,,,,,,2022-04-20 15:00:00
406,2022.0,4.0,20.0,15.0,19.0,,,,,,2022-04-20 15:20:00
407,2022.0,4.0,20.0,15.0,39.0,,,,,,2022-04-20 15:40:00
408,2022.0,4.0,20.0,15.0,59.0,,,,,,2022-04-20 16:00:00
409,2022.0,4.0,20.0,16.0,19.0,,,,,,2022-04-20 16:20:00
410,2022.0,4.0,20.0,16.0,39.0,,,,,,2022-04-20 16:40:00
411,2022.0,4.0,20.0,16.0,59.0,,,,,,2022-04-20 17:00:00
412,2022.0,4.0,20.0,17.0,19.0,,,,,,2022-04-20 17:20:00
413,2022.0,4.0,20.0,17.0,39.0,,,,,,2022-04-20 17:40:00
414,2022.0,4.0,20.0,17.0,59.0,,,,,,2022-04-20 18:00:00
415,2022.0,4.0,20.0,18.0,19.0,,,,,,2022-04-20 18:20:00
416,2022.0,4.0,20.0,18.0,39.0,,,,,,2022-04-20 18:40:00
417,2022.0,4.0,20.0,18.0,59.0,,,,,,2022-04-20 19:00:00
418,2022.0,4.0,20.0,19.0,19.0,,,,,,2022-04-20 19:20:00
419,2022.0,4.0,20.0,19.0,39.0,,,,,,2022-04-20 19:40:00
420,2022.0,4.0,20.0,19.0,59.0,,,,,,2022-04-20 20:00:00
421,2022.0,4.0,20.0,20.0,19.0,,,,,,2022-04-20 20:20:00
422,2022.0,4.0,20.0,20.0,39.0,,,,,,2022-04-20 20:40:00
423,2022.0,4.0,20.0,20.0,59.0,,,,,,2022-04-20 21:00:00
424,2022.0,4.0,20.0,21.0,19.0,,,,,,2022-04-20 21:20:00
425,2022.0,4.0,20.0,21.0,39.0,,,,,,2022-04-20 21:40:00
426,2022.0,4.0,20.0,21.0,59.0,,,,,,2022-04-20 22:00:00
427,2022.0,4.0,20.0,22.0,19.0,,,,,,2022-04-20 22:20:00
428,2022.0,4.0,20.0,22.0,39.0,,,,,,2022-04-20 22:40:00
429,2022.0,4.0,20.0,22.0,59.0,,,,,,2022-04-20 23:00:00
430,2022.0,4.0,20.0,23.0,19.0,,,,,,2022-04-20 23:20:00
431,2022.0,4.0,20.0,23.0,39.0,,,,,,2022-04-20 23:40:00
432,2022.0,4.0,21.0,0.0,0.0,,,,,,2022-04-21 00:00:00
433,2022.0,4.0,21.0,0.0,20.0,,,,,,2022-04-21 00:20:00
434,2022.0,4.0,21.0,0.0,40.0,,,,,,2022-04-21 00:40:00
435,2022.0,4.0,21.0,1.0,0.0,,,,,,2022-04-21 01:00:00
436,2022.0,4.0,21.0,1.0,20.0,,,,,,2022-04-21 01:20:00
437,2022.0,4.0,21.0,1.0,40.0,,,,,,2022-04-21 01:40:00
438,2022.0,4.0,21.0,2.0,0.0,,,,,,2022-04-21 02:00:00
439,2022.0,4.0,21.0,2.0,20.0,,,,,,2022-04-21 02:20:00
440,2022.0,4.0,21.0,2.0,40.0,,,,,,2022-04-21 02:40:00
441,2022.0,4.0,21.0,3.0,0.0,,,,,,2022-04-21 03:00:00
442,2022.0,4.0,21.0,3.0,20.0,,,,,,2022-04-21 03:20:00
443,2022.0,4.0,21.0,3.0,40.0,,,,,,2022-04-21 03:40:00
444,2022.0,4.0,21.0,4.0,0.0,,,,,,2022-04-21 04:00:00
445,2022.0,4.0,21.0,4.0,20.0,,,,,,2022-04-21 04:20:00
446,2022.0,4.0,21.0,4.0,40.0,,,,,,2022-04-21 04:40:00
447,2022.0,4.0,21.0,5.0,0.0,,,,,,2022-04-21 05:00:00
448,2022.0,4.0,21.0,5.0,20.0,,,,,,2022-04-21 05:20:00
449,2022.0,4.0,21.0,5.0,40.0,,,,,,2022-04-21 05:40:00
450,2022.0,4.0,21.0,6.0,0.0,,,,,,2022-04-21 06:00:00
451,2022.0,4.0,21.0,6.0,20.0,,,,,,2022-04-21 06:20:00
452,2022.0,4.0,21.0,6.0,40.0,,,,,,2022-04-21 06:40:00
453,2022.0,4.0,21.0,7.0,0.0,,,,,,2022-04-21 07:00:00
454,2022.0,4.0,21.0,7.0,20.0,,,,,,2022-04-21 07:20:00
455,2022.0,4.0,21.0,7.0,40.0,,,,,,2022-04-21 07:40:00
456,2022.0,4.0,21.0,8.0,0.0,0.0029918277123888,-0.0003632107473008,-0.0001793475985365,-0.0012449122299404824,6.57828797010018e-05,2022-04-21 08:00:00
457,2022.0,4.0,21.0,8.0,20.0,0.0050356147774854,0.0015475573594537,0.0009790326126024,-0.0012942699139264192,-0.00020340778062658324,2022-04-21 08:20:00
458,2022.0,4.0,21.0,8.0,40.0,,,,,,2022-04-21 08:40:00
459,2022.0,4.0,21.0,9.0,0.0,0.0070984963120022,-0.0007762820765115,-2.10910622554336e-05,-0.0029219956914707614,0.0002701935650290041,2022-04-21 09:00:00
460,2022.0,4.0,21.0,9.0,20.0,-7.69894382773488e-05,-0.0006622817594407,0.0009991106723657,-0.00021717711360421196,0.0005944158968895886,2022-04-21 09:20:00
461,2022.0,4.0,21.0,9.0,40.0,,,,,,2022-04-21 09:40:00
462,2022.0,4.0,21.0,10.0,0.0,0.001060845110506,0.0010989274629646,-0.0002260822611927,1.4130743027309876e-05,-0.0004740643020240787,2022-04-21 10:00:00
463,2022.0,4.0,21.0,10.0,20.0,-0.0004601245952651,-0.000287880631962,-0.0003735514055458,6.391241681005565e-05,-3.0651439564865824e-05,2022-04-21 10:20:00
464,2022.0,4.0,21.0,10.0,40.0,,,,,,2022-04-21 10:40:00
465,2022.0,4.0,21.0,11.0,0.0,-5.78331027529544e-05,0.0003530950588614,0.0008608108051113,0.00015247798204614266,0.00018165142978529518,2022-04-21 11:00:00
466,2022.0,4.0,21.0,11.0,20.0,-0.0004892084458076,0.000516040708915,0.0001555616471331,0.0003730052522161781,-0.00012897283069119856,2022-04-21 11:20:00
467,2022.0,4.0,21.0,11.0,40.0,,,,,,2022-04-21 11:40:00
468,2022.0,4.0,21.0,12.0,0.0,0.0006828913996747,0.0002929139205482,-0.0001266538246978,-0.00014470407388738406,-0.0001501136834511628,2022-04-21 12:00:00
469,2022.0,4.0,21.0,12.0,20.0,0.0007167010631016,0.0009549397765675,-0.0009094542897617,8.840026473688311e-05,-0.0006670461775775314,2022-04-21 12:20:00
470,2022.0,4.0,21.0,12.0,40.0,,,,,,2022-04-21 12:40:00
471,2022.0,4.0,21.0,13.0,0.0,-0.0009712287430078,0.0005165662333431,-0.0006391062063493,0.0005520575051394806,-0.00041347851151785336,2022-04-21 13:00:00
472,2022.0,4.0,21.0,13.0,20.0,-0.0016941791093685,-0.0002968094416582,-0.0003159099359454,0.0005185045149203341,-6.833808331735247e-06,2022-04-21 13:20:00
473,2022.0,4.0,21.0,13.0,40.0,,,,,,2022-04-21 13:40:00
474,2022.0,4.0,21.0,14.0,0.0,0.0028434152656457,-0.0043994144482962,0.0013580486552842,-0.002687506387362486,0.002059915242783685,2022-04-21 14:00:00
475,2022.0,4.0,21.0,14.0,20.0,0.000665598674539,0.0021717005414896,-0.0004485365214095,0.0005588504144529128,-0.0009374730099817889,2022-04-21 14:20:00
476,2022.0,4.0,21.0,14.0,40.0,,,,,,2022-04-21 14:40:00
477,2022.0,4.0,21.0,14.0,59.0,-0.0001301889475315,0.0016458207546548,0.0013510677817083,0.0006590017447815585,-0.00010545723540125223,2022-04-21 15:00:00
478,2022.0,4.0,21.0,15.0,19.0,-0.0002669522868326,0.0016829809614318,-7.49193265638205e-06,0.0007235373834005196,-0.0006048203556666125,2022-04-21 15:20:00
479,2022.0,4.0,21.0,15.0,39.0,,,,,,2022-04-21 15:40:00
480,2022.0,4.0,21.0,15.0,59.0,0.0019048253499671,0.0034356199818919,3.33033228803741e-05,0.0005680128504359183,-0.0012172868189665566,2022-04-21 16:00:00
481,2022.0,4.0,21.0,16.0,19.0,0.0018892412976724,0.0029604746488645,-0.0002632849116904,0.00039748918411580713,-0.0011534023472468337,2022-04-21 16:20:00
482,2022.0,4.0,21.0,16.0,39.0,,,,,,2022-04-21 16:40:00
483,2022.0,4.0,21.0,16.0,59.0,0.0029196709175133,0.0032131597064047,0.0003380439533101,0.00010890122036786654,-0.0010286639545955634,2022-04-21 17:00:00
484,2022.0,4.0,21.0,17.0,19.0,0.0030379434151282,0.0039171956089283,-7.80071344439202e-05,0.00032625313313547317,-0.001429410641635857,2022-04-21 17:20:00
485,2022.0,4.0,21.0,17.0,39.0,,,,,,2022-04-21 17:40:00
486,2022.0,4.0,21.0,17.0,59.0,0.0022375534068213,0.0037099347133566,-5.90180206062246e-05,0.0005463381471374027,-0.001348462516623551,2022-04-21 18:00:00
487,2022.0,4.0,21.0,18.0,19.0,0.0013537694343583,0.0009930775645088,0.002440888258696,-0.0001338374285155845,0.0005180002483675134,2022-04-21 18:20:00
488,2022.0,4.0,21.0,18.0,39.0,,,,,,2022-04-21 18:40:00
489,2022.0,4.0,21.0,18.0,59.0,0.0003528488863474,0.0021023240290556,0.0008582817522188,0.000649155897108794,-0.00044509562677524147,2022-04-21 19:00:00
490,2022.0,4.0,21.0,19.0,19.0,0.0009890558160473,0.0027378063376369,0.0001706626581982,0.0006488870209979963,-0.0009184771661676922,2022-04-21 19:20:00
491,2022.0,4.0,21.0,19.0,39.0,,,,,,2022-04-21 19:40:00
492,2022.0,4.0,21.0,19.0,59.0,0.0006796277411187,0.0017314443137119,-1.18255104284344e-05,0.0003902844425206679,-0.0006237101338605847,2022-04-21 20:00:00
493,2022.0,4.0,21.0,20.0,19.0,0.0015417582810401,0.0035955912297135,0.0004900299904241,0.0007620901479307606,-0.0011111131446473702,2022-04-21 20:20:00
494,2022.0,4.0,21.0,20.0,39.0,,,,,,2022-04-21 20:40:00
495,2022.0,4.0,21.0,20.0,59.0,0.0011160483720105,0.000360560622324,-0.0007913546600211,-0.0002803294061916512,-0.0004121342691753489,2022-04-21 21:00:00
496,2022.0,4.0,21.0,21.0,19.0,3.94200386757586e-05,0.0020205435785624,5.02034213945169e-06,0.0007351107754681416,-0.0007211174370028437,2022-04-21 21:20:00
497,2022.0,4.0,21.0,21.0,39.0,,,,,,2022-04-21 21:40:00
498,2022.0,4.0,21.0,21.0,59.0,-7.30811859411284e-05,0.0003862751247685,0.0001920076205467,0.00017044761065292336,-6.950536823677997e-05,2022-04-21 22:00:00
499,2022.0,4.0,21.0,22.0,19.0,-0.0007116899072514,0.0004453302884522,-0.0008088431050383,0.0004293210373668275,-0.00044872035545277285,2022-04-21 22:20:00
500,2022.0,4.0,21.0,22.0,39.0,,,,,,2022-04-21 22:40:00
501,2022.0,4.0,21.0,22.0,59.0,0.00041569820152,0.0006436368131516,0.0002250325651661,8.457833455717998e-05,-0.0001497689617121646,2022-04-21 23:00:00
502,2022.0,4.0,21.0,23.0,19.0,0.0008739862724094,-0.0001075440523852,1.28761188386232e-05,-0.00036420420215012994,4.308413997274533e-05,2022-04-21 23:20:00
503,2022.0,4.0,21.0,23.0,39.0,,,,,,2022-04-21 23:40:00
504,2022.0,4.0,22.0,0.0,0.0,0.000625080109105,4.58609729076077e-05,-0.0003452819686771,-0.00021492361268919937,-0.0001399438073648328,2022-04-22 00:00:00
505,2022.0,4.0,22.0,0.0,20.0,0.000845981514248,0.0005336569447623,1.82591486010247e-06,-0.00011589037828782929,-0.00019027943824765565,2022-04-22 00:20:00
506,2022.0,4.0,22.0,0.0,40.0,,,,,,2022-04-22 00:40:00
507,2022.0,4.0,22.0,1.0,0.0,0.0009459359954207,0.0006088664594732,-1.7980596545984e-05,-0.00012507218402504642,-0.000224274438647293,2022-04-22 01:00:00
508,2022.0,4.0,22.0,1.0,20.0,0.0011964894946988,1.74733815802284e-05,-0.0002105520444232,-0.00043748278779909896,-8.158333667385632e-05,2022-04-22 01:20:00
509,2022.0,4.0,22.0,1.0,40.0,,,,,,2022-04-22 01:40:00
510,2022.0,4.0,22.0,2.0,0.0,-0.0009290052109506,0.0003088985564592,-0.0002191571248158,0.00045933349440066795,-0.00018892868739713774,2022-04-22 02:00:00
511,2022.0,4.0,22.0,2.0,20.0,0.0001412089592263,0.0003896662918842,-0.0010579618327598,9.219196016990726e-05,-0.000517934928316279,2022-04-22 02:20:00
512,2022.0,4.0,22.0,2.0,40.0,,,,,,2022-04-22 02:40:00
513,2022.0,4.0,22.0,3.0,0.0,0.0001640278656794,-0.0002531164192843,-7.05827636877419e-05,-0.0001547845213223377,6.530721130467194e-05,2022-04-22 03:00:00
514,2022.0,4.0,22.0,3.0,20.0,-0.0003106885120923,-9.21648036569105e-05,-0.0002145935697996,8.108486398344695e-05,-4.380277858414651e-05,2022-04-22 03:20:00
515,2022.0,4.0,22.0,3.0,40.0,,,,,,2022-04-22 03:40:00
516,2022.0,4.0,22.0,4.0,0.0,0.0007620505454088,0.0001949093605574,-0.000329688363518,-0.0002104419980895733,-0.00018769149340801432,2022-04-22 04:00:00
517,2022.0,4.0,22.0,4.0,20.0,0.0007976746055728,0.0001360319148704,-0.0005137359340864,-0.00024550749191183674,-0.00023247508012765654,2022-04-22 04:20:00
518,2022.0,4.0,22.0,4.0,40.0,,,,,,2022-04-22 04:40:00
519,2022.0,4.0,22.0,5.0,0.0,0.0002965402379558,-0.00024313018788,-0.0006580030231332,-0.00020024876654389613,-0.00014843393032314847,2022-04-22 05:00:00
520,2022.0,4.0,22.0,5.0,20.0,0.0006804731368776,-0.0004268434888871,-0.0006485780394129,-0.00041087815427261594,-7.93325762167442e-05,2022-04-22 05:20:00
521,2022.0,4.0,22.0,5.0,40.0,,,,,,2022-04-22 05:40:00
522,2022.0,4.0,22.0,6.0,0.0,0.0009264595924959,-0.0001412701563701,-0.0008468756250433,-0.00039618914614693876,-0.00025245276160042933,2022-04-22 06:00:00
523,2022.0,4.0,22.0,6.0,20.0,0.0012439389828001,-0.0005681681934967,-0.0011899111261003,-0.0006723959837835993,-0.0002224482764234705,2022-04-22 06:20:00
524,2022.0,4.0,22.0,6.0,40.0,,,,,,2022-04-22 06:40:00
525,2022.0,4.0,22.0,7.0,0.0,0.0004498365705031,-0.0002778341160632,-0.000733315394633,-0.00027000767590586275,-0.00016296289036486585,2022-04-22 07:00:00
526,2022.0,4.0,22.0,7.0,20.0,7.68754536296984e-05,-4.27124259039256e-06,-0.0005080689880284,-3.011009136181483e-05,-0.00018024964058604916,2022-04-22 07:20:00
527,2022.0,4.0,22.0,7.0,40.0,,,,,,2022-04-22 07:40:00
528,2022.0,4.0,22.0,8.0,0.0,5.9279034981148e-05,-0.0001687193715581,-0.0003568451520615,-8.460052190695659e-05,-6.730797155756709e-05,2022-04-22 08:00:00
529,2022.0,4.0,22.0,8.0,20.0,0.0013998840196312,-9.72213497406999e-05,-0.0002827267852416,-0.0005555121964274212,-6.637045992876569e-05,2022-04-22 08:20:00
530,2022.0,4.0,22.0,8.0,40.0,,,,,,2022-04-22 08:40:00
531,2022.0,4.0,22.0,9.0,0.0,0.0006358505858226,1.89175670659469e-05,-0.0001651867228489,-0.00022891763219170806,-6.586915560459639e-05,2022-04-22 09:00:00
532,2022.0,4.0,22.0,9.0,20.0,0.0007140880132014,0.000131846524036,-0.000197304684606,-0.00021604507946768094,-0.00011776429647298748,2022-04-22 09:20:00
533,2022.0,4.0,22.0,9.0,40.0,,,,,,2022-04-22 09:40:00
534,2022.0,4.0,22.0,10.0,0.0,0.0004399411000539,-0.000976994343441,-0.0008392783750204,-0.0005257645430407792,4.927226061559927e-05,2022-04-22 10:00:00
535,2022.0,4.0,22.0,10.0,20.0,-0.0001824062631849,-0.0013614388393673,-0.0013250954424871,-0.00043748889654263455,1.3003004250518793e-05,2022-04-22 10:20:00
536,2022.0,4.0,22.0,10.0,40.0,,,,,,2022-04-22 10:40:00
537,2022.0,4.0,22.0,11.0,0.0,0.0006337888017631,-0.0017186369187986,-0.0032695077408595,-0.0008728852395405196,-0.0005548732815960286,2022-04-22 11:00:00
538,2022.0,4.0,22.0,11.0,20.0,-0.0006149820457611,-0.0017934900835487,-0.0045152044940766,-0.0004372942626299073,-0.0009737797533194634,2022-04-22 11:20:00
539,2022.0,4.0,22.0,11.0,40.0,,,,,,2022-04-22 11:40:00
540,2022.0,4.0,22.0,12.0,0.0,-0.0010585513419245,-0.0006907843412971,-0.0017314107871719,0.00013646270895265308,-0.00037231715415914134,2022-04-22 12:00:00
541,2022.0,4.0,22.0,12.0,20.0,-0.0006283295717647,-0.0008696421101053,-0.0015966853714801,-8.954083055309833e-05,-0.00026012281265645797,2022-04-22 12:20:00
542,2022.0,4.0,22.0,12.0,40.0,,,,,,2022-04-22 12:40:00
543,2022.0,4.0,22.0,13.0,0.0,0.0017523226694797,-9.89201236981492e-05,-0.0012365332243511,-0.0006869175484889978,-0.00040701720953593946,2022-04-22 13:00:00
544,2022.0,4.0,22.0,13.0,20.0,-0.000581743820328,-0.0009222388059232,-0.0022439184745709,-0.00012634322285536178,-0.00047287286892583194,2022-04-22 13:20:00
545,2022.0,4.0,22.0,13.0,40.0,,,,,,2022-04-22 13:40:00
546,2022.0,4.0,22.0,14.0,0.0,1.29425039423463e-05,-0.000339916837036,-0.0010525478159063,-0.00013093110982498934,-0.00025496636095538464,2022-04-22 14:00:00
547,2022.0,4.0,22.0,14.0,20.0,0.0010677921097087,-2.0733986271405e-05,-0.0006155930515814,-0.0004039057870056048,-0.00021282971925223431,2022-04-22 14:20:00
548,2022.0,4.0,22.0,14.0,40.0,,,,,,2022-04-22 14:40:00
549,2022.0,4.0,22.0,14.0,59.0,0.0006701955250597,-0.000711159459134,-0.000911476144658,-0.0005125621462685343,-7.166965492808589e-05,2022-04-22 15:00:00
550,2022.0,4.0,22.0,15.0,19.0,0.00236838382421,0.0001931377383937,-0.0004905034605842,-0.0008071414047555846,-0.0002445943466826118,2022-04-22 15:20:00
551,2022.0,4.0,22.0,15.0,39.0,,,,,,2022-04-22 15:40:00
552,2022.0,4.0,22.0,15.0,59.0,-0.0002602077220042,0.0007554298168724,0.0003091373536249,0.0003768599402139518,-0.0001596752999096601,2022-04-22 16:00:00
553,2022.0,4.0,22.0,16.0,19.0,0.0010119295492423,0.0003821728965443,0.0002073502004875,-0.00023367593792133581,-6.254837068221826e-05,2022-04-22 16:20:00
554,2022.0,4.0,22.0,16.0,39.0,,,,,,2022-04-22 16:40:00
555,2022.0,4.0,22.0,16.0,59.0,0.0007525076390965,-9.27022967261582e-05,-1.28151536378774e-05,-0.0003136214975223222,2.858216210671943e-05,2022-04-22 17:00:00
556,2022.0,4.0,22.0,17.0,19.0,-0.0007691461188141,0.0012933932619,-0.0003599204156077,0.0007653207349588497,-0.0005915254660134884,2022-04-22 17:20:00
557,2022.0,4.0,22.0,17.0,39.0,,,,,,2022-04-22 17:40:00
558,2022.0,4.0,22.0,17.0,59.0,0.002160720954388,-0.0003016067252074,-5.51247526711822e-05,-0.0009136651872339148,8.818675224909403e-05,2022-04-22 18:00:00
559,2022.0,4.0,22.0,18.0,19.0,-0.0001674997280229,0.0016156559835172,0.0008915624168681,0.0006616533252467904,-0.000259067465706297,2022-04-22 18:20:00
560,2022.0,4.0,22.0,18.0,39.0,,,,,,2022-04-22 18:40:00
561,2022.0,4.0,22.0,18.0,59.0,-0.0035404630203171,0.0002338787739023,0.000873794364325,0.001400497882827236,0.00022895012179703042,2022-04-22 19:00:00
562,2022.0,4.0,22.0,19.0,19.0,-0.0004168630170889,0.0004456777978838,0.0010025354644514,0.00032005225045369205,0.00019923351218876565,2022-04-22 19:20:00
563,2022.0,4.0,22.0,19.0,39.0,,,,,,2022-04-22 19:40:00
564,2022.0,4.0,22.0,19.0,59.0,-0.0006010198411786,-0.000345830605249,0.0001977335108551,9.46898834618182e-05,0.00019447732239860464,2022-04-22 20:00:00
565,2022.0,4.0,22.0,20.0,19.0,0.0002146477273881,-1.93761374284992e-06,1.66993799834907e-05,-8.036561823040813e-05,6.667976288493961e-06,2022-04-22 20:20:00
566,2022.0,4.0,22.0,20.0,39.0,,,,,,2022-04-22 20:40:00
567,2022.0,4.0,22.0,20.0,59.0,-0.0005618304868599,6.19706100669174e-05,6.17593719595969e-05,0.0002314660842029007,-7.55771403651152e-08,2022-04-22 21:00:00
568,2022.0,4.0,22.0,21.0,19.0,-7.15520638586956e-05,-3.15174378956847e-05,-2.86736135372588e-05,1.4855148780337997e-05,1.0174684645530955e-06,2022-04-22 21:20:00
569,2022.0,4.0,22.0,21.0,39.0,,,,,,2022-04-22 21:40:00
570,2022.0,4.0,22.0,21.0,59.0,-0.0004748759147897,-4.69935758998163e-06,3.52840157846435e-05,0.0001744625444154799,1.4305321422048348e-05,2022-04-22 22:00:00
571,2022.0,4.0,22.0,22.0,19.0,0.000413588608984,8.58717212871577e-05,8.08254732855026e-05,-0.00012160181361663907,-1.805455456763902e-06,2022-04-22 22:20:00
572,2022.0,4.0,22.0,22.0,39.0,,,,,,2022-04-22 22:40:00
573,2022.0,4.0,22.0,22.0,59.0,0.0002111128326644,7.31490245612578e-06,-5.35957469571099e-06,-7.562075332403497e-05,-4.534696655397771e-06,2022-04-22 23:00:00
574,2022.0,4.0,22.0,23.0,19.0,-0.0002858282970071,-0.0001091096665733,-5.42452169582976e-05,6.557277567116882e-05,1.9629498967800503e-05,2022-04-22 23:20:00
575,2022.0,4.0,22.0,23.0,39.0,,,,,,2022-04-22 23:40:00
576,2022.0,4.0,23.0,0.0,0.0,0.0003479760057387,-0.0001432703446562,7.31472415310658e-05,-0.00018228064949718,7.74302633943706e-05,2022-04-23 00:00:00
