new_index,L_sonic1,L_sonic2,L_sonic3,L_sonic4
1912,-436.4533358406724,-417.85605763638864,-323.1689972602627,-432.18298221452096
1913,-515.2794133467374,-434.84379216355666,-310.33311650891096,-432.18298221452096
1914,-398.27874519070195,-368.74096672361793,-481.3640792470185,-432.18298221452096
1915,-444.8659476294363,-473.87263454353933,-488.3274024188548,-563.0179709442508
1916,-329.4721794559489,-239.30398974111273,-267.87058837694605,-268.49828597074776
1917,-327.66067900238005,-293.35640183803866,-352.21768105812197,-344.07175156813014
1918,-247.11788030518719,-233.4866345066714,-281.06277436363837,-426.30555214591675
1919,-292.5678597044162,-237.43553180496647,-297.4972357575592,-339.7031941051655
1920,-349.4841792904823,-283.4481841434584,-296.1263782867901,-261.7805599890969
1921,-230.86786307422787,-199.3010132545308,-251.7004802052859,-270.74592385568235
1922,-259.82154387854735,-185.09167363435745,-215.14285345162057,-191.7917160684066
1923,-299.31004404362045,-206.3175127776034,-361.50834663894506,-192.67530587110815
1924,-255.78194063068108,-178.16937191694925,-227.4382715709904,-287.13320424261155
1925,-199.82825568861938,-164.43125255537362,-204.12135088882016,-257.51447141365384
1926,-274.69350439849035,-216.66878051200842,-256.9346195757272,-218.21284677525972
1927,-280.8178509539923,-229.4541648820325,-284.21000624541205,-174.45831988242043
1928,-274.8015342739659,-217.32106353703537,-264.0976135980279,-144.33461360090476
1929,-225.0501672609798,-203.0430548579588,-252.77928322485482,-205.44407632318394
1930,-254.94505009999202,-220.98232910782252,-225.60840666940516,-303.52048462954076
1931,-212.73683746348132,-202.19118198482158,-225.7808765635154,-537.6887981403554
1932,-178.65512640936026,-153.79924208885507,-189.15882319863357,-159.3964667416626
1933,-134.2632682095397,-143.41203362835043,-128.80595035286478,-126.32157356167437
1934,-99.100503631428,-92.10442870735578,-133.1893238660692,-65.02030240063635
1935,-91.6866318435795,-99.88298361692935,-79.23772771301321,-108.30853352244398
1936,-54.39463821858421,-49.80282995137522,-46.03006848590273,-88.56744133109248
1937,-54.223194668918886,-59.52490384588755,-7.208915997756434,-72.17362808083776
1938,-84.81099427027209,-78.72832541471342,-62.286644692897156,-72.90427174807411
1939,-94.81284933522278,-85.12816767908612,-81.97138900673936,-61.771954997591706
1940,-62.95612089292652,-59.17987462408854,-48.83317926743116,-61.83084366280683
1941,-51.1539351859846,-62.433223669777384,-72.60904875592699,-73.6605780396931
1942,-93.95848030750406,-97.55812078435486,-98.11308753086742,-76.06018612286799
1943,-103.52931401599443,-98.73777440103179,-113.38320834129235,-111.96040109598303
1944,-94.7131654008277,-80.66548835793398,-98.67748465420331,-149.96497644318748
1945,-95.52575801370293,-81.71374949243307,-128.382514404021,-153.55943837268632
1946,-94.63154923082422,-89.82757645263742,-112.1067831264392,-176.86516927760076
1947,-109.03225714577658,-99.81124737530361,-138.7274497283371,-56.865567334365
1948,-130.02299433858676,-153.60718210468795,-78.14508685067996,-99.58044233550567
1949,-117.29022840613398,-143.94213411854196,-220.90958544219305,-23.071617674582203
1950,-103.53016748234256,-61.72297131303355,-82.40925857482212,-35.38923803712215
1951,-137.1751275144826,-109.07153263812643,-110.66287463116329,-338.92603202758124
1952,-196.61051415803402,-142.72574268247882,-172.36482351994195,-105.77042171574435
1953,-190.68305074508356,-167.7834389164645,-190.22983881614755,164.6339441238233
1954,-203.128551834379,-173.1800466362981,-249.20061079049106,-98.08082128208929
1955,-154.7340576244892,-171.14721597180983,-181.29733116804476,-263.7920899994198
1956,-222.7978448231198,-192.0383251623102,-244.05823142999841,-32.30983294648716
1957,-266.04005778004466,-229.95368819254097,-272.27013735271026,-47.91020732894879
1958,-354.7319755826954,-371.51752580940683,-238.22717774886718,-29.230427855852177
1959,-457.9308408655424,-155.86278651750322,-181.29733116804476,-29.230427855852177
1960,-484.35741225142374,-155.25459079947166,-238.22717774886718,-10.433245470220328
1961,-593.293525697383,-201.89608323189537,-238.22717774886718,19.055268004675938
1962,-664.3383864782306,-615.8757107714702,-120.8054361522432,82.92428222237099
1963,31.373428301283845,22.913309772396808,28.41617795595197,34.7385900436519
1964,31.373428301283845,22.913309772396808,28.41617795595197,24.592475273775563
1965,31.373428301283845,22.913309772396808,28.41617795595197,24.592475273775563
1966,31.373428301283845,23.158813420152057,28.41617795595197,23.587788912670383
1967,31.373428301283845,23.158813420152057,28.41617795595197,14.522747096681494
1968,31.63011475591057,23.158813420152057,28.41617795595197,24.592475273775563
1969,31.373428301283845,22.913309772396808,29.01670399748503,24.592475273775563
1970,31.63011475591057,22.913309772396808,28.41617795595197,24.592475273775563
1971,31.373428301283845,22.913309772396808,28.41617795595197,24.592475273775563
1972,,,,
1973,31.373428301283845,22.913309772396808,28.41617795595197,24.592475273775563
1974,31.373428301283845,22.913309772396808,28.41617795595197,24.592475273775563
1975,31.373428301283845,22.913309772396808,28.41617795595197,24.592475273775563
1976,31.63011475591057,44.67451659906102,28.41617795595197,24.592475273775563
1977,31.63011475591057,53.64672496874156,44.79038394890461,24.592475273775563
1978,-11.456003891869015,49.49245889262103,53.06897730600485,20.05509129153388
1979,30.8600553920304,22.42230247688631,21.82564064087167,14.348463755383944
1980,31.886801210537293,23.404317067907307,28.983411731655764,19.783611178884396
1981,23.356207036167696,22.094169025268712,25.780022040657425,22.687676076084045
1982,19.8532930510356,4.876009961416405,15.119729530840093,29.073420984693758
1983,39.758596126579114,32.23675404952703,27.848944180248175,23.09153606783142
1984,25.53641693528409,68.85325331039057,21.01905803468174,27.009878217701704
1985,35.67445729413964,33.71067773428382,40.36601351836775,6.7106282421225165
1986,29.816288691693124,35.18460141904062,6.656354710389277,11.917366087722648
1987,113.2011969225282,36.65852510379741,40.36601351836775,21.808617536158746
1988,5.0528331892819205,2.0564526331510042,-5.631888510491389,11.58314867293495
1989,50.86985128020189,21.318419319121794,28.41617795595197,26.0934144797197
1990,88.93400928660469,59.02750876858959,51.290857098133756,53.698502922110535
1991,58.27312279303986,56.63015056636092,60.95556695681995,50.71289997681915
1992,56.776885601056314,39.132775973668736,44.23455224674984,36.410484814477655
1993,56.634902169638465,46.325393909662694,42.14705675212596,32.5941601133289
1994,45.72243178482409,38.1324487885542,38.58497028460955,30.565096833441824
1995,78.06872540088447,69.51575679994238,67.83772179740197,42.84664049669376
1996,68.23756094937646,53.65566611919724,59.0257177562924,41.219017884728046
1997,27.332831417530567,33.691750545888354,8.627036625210232,5.685501637255439
1998,6.893600660923576,7.609598175560589,10.79898238588578,-32.28717985395706
1999,39.901757417133815,21.128944429181693,24.63607950632354,3.9318612755755393
2000,26.489864380041624,6.653249984012427,3.193146849639956,-60.417955339177034
2001,36.041166580406156,20.222781746814324,-91.52228929672037,57.14531974607474
2002,43.36454972978714,17.497861980505423,6.131536383268402,-16.207668857463865
2003,24.99264059014319,19.92216877772693,10.580482183470501,9.665111122285284
2004,36.42421734615696,18.152041984215955,20.171014169182467,-21.650519816118923
2005,34.36259321362592,19.08184445758492,-20.516218278114078,3.03838648570491
2006,21.20186865094701,18.806221987926488,10.68973228467814,18.42071836814531
2007,35.658115814655346,20.939469539241596,24.379576363998286,26.033087449410743
2008,35.33423516439799,18.479131986071224,-34.38803331422748,-53.49730180363117
2009,29.105350509016095,18.152041984215955,17.773381172754476,87.17337764732785
2010,14.06275611711099,20.523394715901716,-47.897780133308764,-0.8502875807813142
2011,41.91765285948203,18.152041984215955,15.375748176326484,-18.67527035255447
2012,35.01035451414063,18.152041984215955,82.39607920773628,27.24567065291838
2013,55.48135722153068,18.152041984215955,28.773013051420488,97.63247791904611
2014,87.23637271421228,19.357466927243355,0.7016372169658319,75.30670646612735
2015,25.153609579981552,16.32178293676759,155.77978457612204,10.842654628783544
2016,22.422922626141382,26.05691748603223,26.576294707709387,230.99544779000036
2017,13.036948939615217,24.146684083563066,45.184709713919396,173.57677081252476
2018,18.853366359223372,23.37175243128774,60.49117730041917,30.71346506847648
2019,-57.12268767097183,10.473308549511305,36.64500289580195,-122.64478468991706
2020,-21.94355567232588,14.057514466550014,-5.811597768070026,51.38561729061493
2021,-38.57469007339312,15.189648701658802,-34.8376756938563,112.43160716428707
2022,-8.519512163775962,17.653913774002152,73.25617386890853,-4.745964457837144
2023,-45.770312337201446,8.305602252191116,8.598275389059165,109.0626748906618
2024,-10.239448701210636,20.265361353678742,38.14462718433455,-68.6928063362698
2025,23.643976601335755,6.942692255374347,19.445227596683107,7.717209781206688
2026,8.384685910163384,20.522179429390736,19.83308090702255,-12.536047946462539
2027,51.24852951424838,12.6845747081744,18.52852122563392,24.503031580205807
2028,6.758746386451491,11.08971639255214,17.611814854584733,-14.752378602249673
2029,12.22394911196161,13.371044587362206,30.118044270768976,33.02816038364249
2030,22.66052059148404,6.158735963075742,10.972636434770969,22.911985374769607
2031,14.426036496349308,16.180751358375108,11.123558226972367,-66.73014427592913
2032,16.628123880737004,18.959637563840445,10.82171464256957,24.234018386049758
2033,50.11555121565725,15.444170150561586,10.653963209975075,20.777109206000475
2034,4.57723460084931,7.602810571994754,11.425401811375163,8.781929653321193
2035,4.2671841626950044,7.594374384617138,20.220934217361986,0.6320764026620075
2036,5.1328068627395975,-2.137114646008212,9.74130317537244,84.18867804668258
2037,15.214939250787852,7.602810571994754,-23.5274062001586,-24.54917915179086
2038,24.971340688906423,14.707588942748062,10.618198744283628,1.697363316983668
2039,15.214939250787852,20.648272009585714,6.987215348090931,52.15297067049407
2040,8.32400284808784,7.602810571994754,5.933788789456317,22.495023555908155
2041,11.819674927039925,24.79561344866736,5.934303830177893,19.059194856092798
2042,8.32400284808784,20.03741644744065,16.630570643599416,70.42686629803522
2043,,,,
2044,,,,
2045,6.363630081773643,7.602810571994754,-2.3775740759615114,-4.984556888547561
2046,15.467293734692149,-4.715592054661978,-4.245009219300314,14.74220099348358
2047,8.32400284808784,7.594374384617138,10.590176510992299,87.46574845350231
2048,2.3953198346483524,11.10549220104863,18.06658677854239,410.65790910257067
2049,,,,
2050,,,,
2051,,,,
2052,,,,
2053,,,,
2054,,,,
2055,,,,
2056,,,,
2057,,,,
2058,,,,
2059,,,,
2060,,,,
2061,,,,
2062,28.126329451466,7.577502009861906,56.2426367903915,79.95780343429699
2063,19.758523335848853,14.426185694054643,9.83473226711331,
2064,20.79600211467162,19.755885113579524,10.618198744283628,20.954332649551365
2065,24.04554778402293,24.619666706766665,10.534132044409642,85.96729739990145
2066,11.431758179277473,2.5817140297284134,10.590176510992299,
2067,18.163964535523693,-5.511651996567414,10.905063018300309,2.6814121681385967
2068,15.214939250787852,8.659832351135726,47.867497548470496,115.43977392912493
2069,2.241668733643108,-5.202432009157738,-13.551112159006717,
2070,6.09042534699815,-4.949451939710322,-1.5504749778974276,-4.329789239204925
2071,5.0130570472793385,3.4687946759373625,4.827187416481138,-12.937809532323072
2072,5.657346533294791,7.594374384617138,-22.795737984881704,
2073,12.265913966052011,6.514549113760099,20.010126459961157,20.235975252466847
2074,2.8467990269561523,6.109448544970649,-10.893513526423224,-1.5098411039127695
2075,1.5300725768456036,8.135539555254049,10.775641997937633,
2076,8.276411100708737,7.61124675937237,10.646220977574956,70.03042800150011
2077,3.920352541221972,4.188333956194822,34.33124848248813,0.9391692497358248
2078,8.371594595466945,13.267853468715945,19.50745731811172,
2079,7.183418223853444,9.237369208296007,10.244036737526164,8.795401960752628
2080,7.951299450392424,8.781670585095068,17.999449892563398,3.353230201516365
2081,7.626187800076112,8.781670585095068,19.004788176262277,
2082,23.322949212000648,13.78235505338227,40.73820813635027,16.31681091167625
2083,10.366346028138581,9.453453994194454,32.682445224461034,27.012446124863903
2084,9.416562059181867,11.196860445094927,20.823646977312453,
2085,21.47656882005944,10.32515721964469,23.64784406206151,-351.27099537934
2086,26.375954900139682,8.32597196189413,50.15430925102393,54.75337637332135
2087,8.466778090225151,6.362954010517909,25.44796833378125,
2088,5.600576246000806,23.222284485412697,20.471960227064862,15.920511335081502
2089,6.975964499443486,13.296571950224681,9.888939924930602,58.87694177281603
2090,29.749978950374107,7.038871632283168,15.80164290425902,
2091,30.070997312469494,6.982626098493063,43.331898717535246,12.525748737914626
2092,74.88455711823703,12.940266895995402,17.55192330870725,27.35727243829337
2093,32.24050008288768,9.350932583437725,10.704458728400454,
2094,19.630188428118235,13.184509649327472,17.910821413172762,16.848005079404913
2095,49.77895077217036,38.187145029425196,27.248092605500993,258.33930566501607
2096,37.57335874312735,13.672703914514695,14.48851222059824,
2097,34.41000285330586,37.98840976820843,20.120273476817275,28.74363697915667
2098,59.52060208303097,14.048835878804708,21.01430000039412,35.89183530535204
2099,51.78329079396843,9.670648512074058,26.476521793357854,
2100,56.65411644939874,31.873347934858035,44.83793417376034,69.83425777688733
2101,24.217015382599847,28.19375076829114,23.671862993003675,6.587263982268661
2102,53.787630815766505,17.182333294389792,10.897727278726201,
2103,68.30925067034774,20.534496367882532,39.62647182292413,19.19999624574825
2104,63.91492637668935,22.943882358662982,74.4547939361729,51.09224601314813
2105,101.95248499013998,12.428188522274242,53.71620265026939,
2106,193.86538748459915,17.234900805005402,14.930073643670568,34.35447247183329
2107,283.60975275623775,53.57132301017797,59.91596462819543,43.820184493449524
2108,105.77714826426339,17.293316931431242,64.01893896833299,
2109,109.60181153838681,30.033549351574585,40.17309295113721,40.06371177957107
2110,101.49507408567615,13.664676667640638,54.04457355227828,5.980049822974993
2111,40.42610973819968,14.706759199338906,73.12690183590782,
2112,143.40280437389447,57.352217914585864,56.87811145424199,43.34740959898849
2113,137.07347230645894,92.77412351967774,63.71885578080639,-1943.9074048480547
2114,140.2381383401767,39.50157830108825,54.04457355227828,
2115,130.36694264232548,46.21904304273794,55.519601770242545,45.37097854417501
2116,156.10781833883848,93.59534964585195,47.68446005460327,64.7361042386277
2117,132.04357505835884,46.36479251759532,51.745773963466576,
2118,127.89237958747603,90.23786115656344,55.71953187072514,38.955604585724885
2119,120.36939779400444,33.43256434271888,54.372944454287165,17.579639675220864
2120,90.23111579708754,21.442109606337876,40.09056163876396,
2121,133.72020747439223,53.11591016965457,46.02083575034794,3.472084281780608
2122,112.84641600053286,37.03529527937482,32.07386137895811,26.8014661755043
2123,165.5720752058028,41.96786132280168,34.160287527179975,
2124,88.29715048138016,46.07329356788055,28.28296555359953,34.53572532954147
2125,138.05696860204282,25.44641144199397,17.711516418612163,-373.9400519813271
2126,150.23973478208342,45.70875278546573,30.702519066926655,
2127,61.87147532338044,35.97371185504489,27.001904481580198,-456.82294830233906
2128,62.05475752092521,23.680124859552894,23.252382966075192,21.891052439291474
2129,154.73247500240672,51.11078319016865,19.740394771354747,
2130,145.74699456176015,90.56330927790378,31.134818718620537,49.73628675298735
2131,125.73152630888893,81.03189185478406,37.69952279366478,23.978488761390395
2132,130.22250553283118,65.15863480901837,31.134818718620537,
2133,179.91618242349077,83.93639425676548,27.506509791555562,328.9800914145052
2134,165.65113637022418,70.76686701961397,30.41401586802843,-1035.373926090963
2135,167.57786504245584,57.395841845732875,30.415588563389292,
2136,121.24054708494667,46.24518540335541,31.567118370314414,121.7603798184787
2137,236.0292953871271,65.42034794145212,32.28115266039393,58.30183249805957
2138,86.7047761111405,46.09599501999179,29.25896596704625,
2139,107.3162708402471,28.34723349247538,31.907073535989696,26.606965271653127
2140,60.484800778768424,25.59363727581185,26.285761627938577,15.989629934012495
2141,100.56345211970928,38.295411036700706,34.095565322415865,
2142,93.6341141154249,8.718661400925269,27.15815903079491,103.06151298333002
2143,54.626988923191256,29.39969854835793,18.116842501601628,384.75267250401083
2144,78.83708093391482,19.848803143518158,22.791309455977046,
2145,20.829045907768517,7.850249160343192,28.10391606606407,9.972603583913326
2146,70.96938575668915,16.154017844194946,24.975955771580658,14.83095777377974
2147,62.368712613256825,7.66448990224647,21.011476862481242,
2148,40.122407696297195,28.963662307101963,34.5981808668277,-286.4479345111769
2149,39.81162699701103,39.163396529416524,29.703281836808817,-348.70980670947944
2150,65.14157866617758,27.757959007041674,2.3631287523288402,
2151,132.57940518641473,7.91371952246596,8.435579412812974,-764.6248269860806
2152,103.41433615682254,8.572231179005431,7.674691842398187,-782.9391639159874
2153,66.02245465203274,7.053343634265646,10.42511899448895,
2154,73.1668614910826,27.25637845396158,26.596393816982918,8.251553402050519
2155,18.128876636277006,12.970651983573802,9.917494212864494,11.005129072193627
2156,32.34331001395988,12.228137617889773,11.542690056696111,
2157,47.194035299067984,29.16168676472891,8.141492273837382,78.29009553343947
2158,37.77853166998698,14.059552839565725,9.702077616479338,-2035.290366241254
2159,90.76569473594121,11.533919450206652,9.702077616479338,
2160,54.26566290183877,11.881028534048212,24.997912394583953,6.343642713001655
2161,4.9086389483063435,4.34469479330329,1.9480839407910884,0.8724806794821511
2162,16.82580973882919,15.858723441958873,9.486661020094182,
2163,9.055743641524073,8.239670242858818,5.006634409194316,1.1815887934505833
2164,2.8193660470195887,4.896930420478011,-3.165379024708698,6.880264944205779
2165,86.38849410469653,15.148453695557649,8.810787395866416,
2166,119.4968382154442,10.516390488145863,12.371975808120215,17.74193598967151
2167,40.5314612480217,10.516390488145863,8.242852863117404,3.118977632563053
2168,-36.495834763025364,16.011959595986184,23.037317654386662,
2169,4.1156974884627635,4.944381637919366,-4.373022348565334,-2.354004245539285
2170,13.589026486736746,8.985571799989627,5.766225623535782,-7.728821145427831
2171,22.997836542214202,26.03797454643692,11.230789185349089,
