,p1_avg [Pa],p2_avg [Pa],p3_avg [Pa],p1_avg [mb],p2_avg [mb],p3_avg [mb]
4393,102157.9371905276,102161.39579101771,102164.28839593437,1021.579371905276,1021.6139579101771,1021.6428839593437
4394,102170.77736281302,102174.273866475,102177.13469273385,1021.7077736281301,1021.7427386647499,1021.7713469273385
4395,102186.4101926453,102189.92338726406,102192.70814398021,1021.8641019264531,1021.8992338726406,1021.927081439802
4396,102207.8507061901,102211.50238259949,102213.92393336199,1022.0785070619011,1022.1150238259947,1022.1392393336199
4397,102237.54590328436,102241.17306096146,102243.60278865104,1022.3754590328438,1022.4117306096146,1022.4360278865105
4398,102236.0303437469,102239.64322833801,102242.10687873229,1022.3603034374688,1022.3964322833802,1022.421068787323
4399,102234.95539897084,102238.49902640209,102241.0603251151,1022.3495539897083,1022.384990264021,1022.4106032511511
4400,102235.92068789167,102239.41509738646,102242.04842608438,1022.3592068789166,1022.3941509738646,1022.4204842608438
4401,102240.7865151672,102244.3391056552,102246.87758694323,1022.407865151672,1022.4433910565521,1022.4687758694323
4402,102251.28453444947,102254.84357543646,102257.36732353334,1022.5128453444947,1022.5484357543645,1022.5736732353334
4403,102275.38670411406,102278.9165338224,102281.47481910262,1022.7538670411406,1022.789165338224,1022.814748191026
4404,102283.0233700297,102286.58898976094,102289.08295502135,1022.830233700297,1022.8658898976093,1022.8908295502135
4405,102305.13111457083,102308.66137195677,102311.23035903698,1023.0513111457085,1023.0866137195677,1023.1123035903698
4406,102322.04250629376,102325.62272545052,102328.14217415781,1023.2204250629375,1023.2562272545051,1023.2814217415781
4407,102341.81903637345,102345.34917454583,102348.02016464062,1023.4181903637344,1023.4534917454582,1023.4802016464062
4408,102373.1775226328,102376.7086859448,102379.35906459377,1023.7317752263282,1023.7670868594479,1023.7935906459376
4409,102394.2832006974,102397.72113450001,102400.55744148229,1023.942832006974,1023.977211345,1024.0055744148228
4410,102415.81150376251,102419.31933566407,102422.09222510105,1024.158115037625,1024.1931933566407,1024.2209222510103
4411,102431.40631732553,102434.91020689585,102437.77326859947,1024.3140631732551,1024.3491020689582,1024.3777326859947
4412,102449.56365137083,102453.06645226928,102456.02770932709,1024.4956365137082,1024.5306645226929,1024.560277093271
4413,102462.5738265802,102466.1068649854,102469.15255285156,1024.625738265802,1024.661068649854,1024.6915255285155
4414,102474.42031623905,102477.8067448125,102481.05267515834,1024.7442031623907,1024.7780674481248,1024.8105267515832
4415,102484.09058825103,102487.5928495677,102490.72204361198,1024.8409058825105,1024.875928495677,1024.9072204361198
4416,102490.27301587291,102493.71053308905,102496.99887472345,1024.902730158729,1024.9371053308905,1024.9699887472343
4417,102507.33254976354,102510.8154134573,102513.96786812032,1025.0733254976353,1025.108154134573,1025.1396786812031
4418,102524.85725267604,102528.39773035832,102531.42947394583,1025.2485725267604,1025.2839773035832,1025.3142947394583
4419,102545.1014472776,102548.86108110884,102551.84734969531,1025.451014472776,1025.4886108110886,1025.518473496953
4420,102565.02352739427,102568.95863238697,102571.9060403203,1025.6502352739428,1025.68958632387,1025.719060403203
4421,102576.67427578646,102580.68826291042,102583.53955792134,1025.7667427578644,1025.8068826291042,1025.8353955792136
4422,102580.59510761457,102584.8265517323,102587.56489565676,1025.8059510761457,1025.848265517323,1025.8756489565678
4423,102583.34298687085,102587.6733664302,102590.48716362604,1025.8334298687082,1025.8767336643023,1025.9048716362602
4424,102579.28610716926,102583.75991327448,102586.71041364947,1025.7928610716926,1025.8375991327448,1025.8671041364948
4425,102584.0641883328,102589.1371996776,102592.09351761408,1025.840641883328,1025.891371996776,1025.9209351761406
4426,102574.53702784635,102579.57064712864,102582.5536255349,1025.7453702784635,1025.7957064712866,1025.8255362553489
4427,102577.4714137474,102582.97404820104,102585.88889617864,1025.774714137474,1025.8297404820103,1025.8588889617863
4428,102586.41858428543,102591.6412920625,102594.54034267292,1025.864185842854,1025.916412920625,1025.945403426729
4429,102595.20361735676,102600.51403437031,102603.28839203855,1025.9520361735676,1026.005140343703,1026.0328839203853
4430,102592.50378271667,102597.79198702081,102600.47781353854,1025.9250378271665,1025.9779198702083,1026.0047781353855
4431,102593.1627337177,102598.4352805724,102601.12951751876,1025.9316273371771,1025.984352805724,1026.0112951751873
4432,102596.62851805105,102601.96573426406,102604.62076483647,1025.9662851805103,1026.0196573426406,1026.0462076483645
4433,102588.25243850416,102593.51270931459,102596.17361033542,1025.8825243850415,1025.9351270931456,1025.961736103354
4434,102591.65567830676,102596.89931620938,102599.40923062031,1025.9165567830678,1025.9689931620937,1025.9940923062031
4435,102589.2493811724,102594.31641223124,102596.88368948334,1025.8924938117239,1025.9431641223125,1025.9688368948337
4436,102585.21956803801,102590.27152250834,102592.8190052026,1025.8521956803802,1025.9027152250835,1025.9281900520261
4437,102576.16079387238,102581.54806211247,102583.96502902813,1025.7616079387242,1025.815480621125,1025.8396502902813
4438,102579.40703052186,102584.76242647917,102587.14991160885,1025.7940703052188,1025.8476242647916,1025.8714991160887
4439,102580.54732603958,102585.80010228592,102588.21446431093,1025.8054732603957,1025.8580010228595,1025.8821446431095
4440,102587.06354028801,102592.00932207344,102594.36165281979,1025.8706354028802,1025.9200932207343,1025.943616528198
4441,102579.50301938437,102584.43351579428,102586.66532469791,1025.7950301938438,1025.8443351579429,1025.866653246979
4442,102581.19310039844,102586.22604968489,102588.35014127813,1025.8119310039845,1025.8622604968489,1025.8835014127812
4443,102587.32970359582,102592.1401904922,102594.23000416248,1025.8732970359583,1025.9214019049218,1025.942300041625
4444,102589.27712148958,102593.95820636302,102595.99086260209,1025.892771214896,1025.9395820636303,1025.959908626021
4445,102599.53338813384,102604.17298191978,102606.1679066901,1025.9953338813384,1026.041729819198,1026.0616790669012
4446,102611.15595524687,102615.64021557916,102617.65606744324,1026.1115595524689,1026.1564021557915,1026.1765606744323
4447,102616.70414692658,102621.20505075938,102623.19256633385,1026.1670414692655,1026.2120505075936,1026.2319256633384
4448,102621.57264115573,102625.99785059271,102627.96785464634,1026.2157264115574,1026.2599785059272,1026.2796785464636
4449,102610.01546566354,102614.40462608958,102616.41917427187,1026.1001546566356,1026.144046260896,1026.1641917427187
4450,102622.3519639453,102626.70193915677,102628.72707612292,1026.2235196394531,1026.2670193915678,1026.2872707612294
4451,102627.84967614998,102632.20620263698,102634.26352267397,1026.2784967615,1026.3220620263698,1026.3426352267397
4452,102629.1881622198,102633.58877610521,102635.66405946926,1026.291881622198,1026.335887761052,1026.3566405946926
4453,102650.42351255001,102654.76034049325,102656.88038629165,1026.5042351255001,1026.5476034049323,1026.5688038629166
4454,102652.29198289635,102656.58630635208,102658.76696771198,1026.5229198289633,1026.565863063521,1026.5876696771197
4455,102663.32951079895,102667.62248824532,102669.79851552239,1026.6332951079896,1026.6762248824532,1026.697985155224
4456,102674.37793422291,102678.66843326509,102680.86212714583,1026.7437793422293,1026.786684332651,1026.8086212714584
4457,102691.68845231616,102695.94997031406,102698.16481845886,1026.9168845231616,1026.9594997031406,1026.9816481845885
4458,102697.48827558201,102701.78030062969,102704.07470408855,1026.9748827558203,1027.0178030062968,1027.0407470408854
4459,102708.58300884427,102712.53825498385,102714.97434081095,1027.0858300884427,1027.1253825498384,1027.1497434081095
4460,102720.55347902761,102724.39201381094,102726.83219750886,1027.205534790276,1027.2439201381094,1027.2683219750886
4461,102725.99476972813,102729.73994164426,102732.24991627657,1027.2599476972812,1027.2973994164424,1027.3224991627656
4462,102718.26580440573,102721.96884755207,102724.52969374531,1027.1826580440572,1027.2196884755208,1027.245296937453
4463,102707.33394842604,102711.06943799688,102713.51967911354,1027.0733394842605,1027.1106943799684,1027.1351967911355
4464,102694.01264923801,102697.82957551509,102700.24776534791,1026.9401264923802,1026.9782957551513,1027.0024776534792
4465,102688.19086261302,102691.96250547604,102694.47871873749,1026.8819086261303,1026.9196250547604,1026.944787187375
4466,102679.9089076672,102683.69877309374,102686.11528744792,1026.7990890766719,1026.8369877309376,1026.8611528744789
4467,102683.03207815572,102686.80670612343,102689.23821190678,1026.8303207815572,1026.8680670612341,1026.8923821190676
4468,102682.79203256093,102686.5479120047,102688.99697967657,1026.8279203256093,1026.865479120047,1026.8899697967656
4469,102678.84286726668,102682.57933598489,102685.05204102189,1026.7884286726667,1026.8257933598488,1026.8505204102185
4470,102667.41754962136,102671.20302589532,102673.66271534948,1026.6741754962136,1026.7120302589533,1026.7366271534947
4471,102663.18062092343,102666.94097592084,102669.39183764167,1026.6318062092344,1026.6694097592083,1026.6939183764168
4472,102659.21662201146,102662.99403929325,102665.36594392135,1026.5921662201144,1026.6299403929322,1026.6536594392137
4473,102643.63837650573,102647.36346583125,102649.68607865261,1026.4363837650571,1026.4736346583124,1026.4968607865262
4474,102635.81153103126,102639.54747649739,102641.80688586822,1026.3581153103125,1026.3954747649739,1026.418068858682
4475,102629.79082180053,102633.51564441196,102635.75079350728,1026.2979082180054,1026.3351564441198,1026.3575079350728
4476,102633.69316827552,102637.40621565103,102639.63004792083,1026.3369316827552,1026.3740621565105,1026.3963004792083
4477,102640.51598820729,102644.26386186406,102646.45537989323,1026.405159882073,1026.4426386186406,1026.4645537989322
4478,102639.56571329114,102643.42359785626,102645.67544855052,1026.3956571329115,1026.4342359785626,1026.4567544855051
4479,102637.6328790198,102641.6101912802,102643.90878578855,1026.376328790198,1026.4161019128019,1026.4390878578854
4480,102650.36110616146,102654.24441790051,102656.5690122177,1026.5036110616145,1026.542444179005,1026.565690122177
4481,102645.66724511042,102649.49711039582,102651.88102683281,1026.456672451104,1026.4949711039585,1026.518810268328
4482,102652.79968512918,102656.58444615001,102659.03249836457,1026.5279968512916,1026.5658444615,1026.5903249836456
4483,102659.69871238334,102663.39924234689,102665.94043091824,1026.5969871238333,1026.6339924234687,1026.6594043091823
4484,102656.14843181615,102659.80100364689,102662.39233293125,1026.5614843181613,1026.5980100364688,1026.6239233293127
4485,102660.26688962136,102663.97382672032,102666.56057060989,1026.6026688962136,1026.6397382672033,1026.665605706099
4486,102675.50905332238,102679.39909495832,102681.91134343803,1026.7550905332241,1026.7939909495835,1026.8191134343804
4487,102681.5411160677,102685.42872416614,102687.99952090625,1026.815411160677,1026.8542872416613,1026.8799952090624
4488,102684.49954808177,102688.46690021406,102691.01190355417,1026.8449954808177,1026.8846690021405,1026.9101190355418
4489,102691.06935824479,102695.0663979677,102697.6036396828,1026.9106935824477,1026.950663979677,1026.976036396828
4490,102691.40403585989,102695.52192631093,102698.09722625939,1026.9140403585989,1026.9552192631093,1026.9809722625937
4491,102688.92225085989,102693.42171321613,102695.98197493594,1026.889222508599,1026.9342171321614,1026.9598197493594
4492,102697.63972932083,102702.31451951146,102704.87412430884,1026.9763972932085,1027.0231451951147,1027.0487412430884
4493,102688.17695723906,102692.86759379478,102695.45361720573,1026.8817695723906,1026.928675937948,1026.9545361720573
4494,102683.80082795833,102688.79816911458,102691.3724378276,1026.8380082795834,1026.8879816911458,1026.913724378276
4495,102673.25168556822,102678.22951867501,102680.88539974792,1026.732516855682,1026.78229518675,1026.8088539974792
4496,102662.97917101042,102668.05363868334,102670.72584209584,1026.6297917101042,1026.6805363868332,1026.7072584209584
4497,102645.48946479375,102650.48483119062,102653.08742286981,1026.4548946479376,1026.5048483119062,1026.530874228698
4498,102633.09564765364,102638.2658348354,102640.84113811926,1026.3309564765364,1026.3826583483542,1026.4084113811928
4499,102622.75389076042,102627.87652535937,102630.42732507552,1026.2275389076042,1026.2787652535937,1026.3042732507554
4500,102603.63305655417,102608.62947395834,102611.16627420209,1026.0363305655417,1026.0862947395833,1026.1116627420208
4501,102586.09863466355,102591.16866989012,102593.77218082761,1025.8609863466354,1025.9116866989011,1025.9377218082761
4502,102567.5117456599,102572.66566483282,102575.2151327453,1025.6751174565989,1025.7266566483283,1025.752151327453
4503,102532.62058169532,102537.87184780365,102540.35644843176,1025.326205816953,1025.3787184780363,1025.4035644843177
4504,102501.56777407239,102506.69903748595,102509.21325621041,1025.0156777407237,1025.0669903748594,1025.092132562104
4505,102481.94217968178,102487.21130903855,102489.69198718439,1024.8194217968178,1024.8721130903855,1024.896919871844
4506,102437.71199363178,102443.00987080105,102445.49142502916,1024.3771199363175,1024.4300987080105,1024.4549142502915
4507,102434.2677629625,102439.41188688124,102441.8915984521,1024.342677629625,1024.3941188688127,1024.4189159845207
4508,102430.60672708698,102435.54441004166,102438.01550625938,1024.3060672708698,1024.3554441004167,1024.3801550625938
4509,102424.97459391589,102429.8742026552,102432.35484508489,1024.249745939159,1024.298742026552,1024.3235484508489
4510,102430.53648669738,102435.40567511458,102437.8027587672,1024.3053648669738,1024.354056751146,1024.378027587672
4511,102421.34079114167,102426.24846264896,102428.66081632604,1024.2134079114164,1024.2624846264896,1024.2866081632603
4512,102415.53563285363,102420.21012934843,102422.57879427866,1024.1553563285365,1024.2021012934845,1024.2257879427866
4513,102418.21109658803,102422.89541888177,102425.20592327083,1024.1821109658804,1024.2289541888176,1024.2520592327082
4514,102385.39799439792,102390.01595205312,102392.37841877657,1023.8539799439793,1023.9001595205314,1023.9237841877656
