,date_time,salinity,sst,depth
412,2022-09-28 02:20:39.033597,32.135999999999996,19.74715,3.338
413,2022-09-28 02:40:38.956800,32.13435,19.7417,3.2695
414,2022-09-28 03:00:38.966405,32.1317,19.736150000000002,3.222
415,2022-09-28 03:20:38.976000,32.129549999999995,19.7194,3.2024999999999997
416,2022-09-28 03:40:38.985604,32.1286,19.716900000000003,3.2615
417,2022-09-28 04:00:38.995199,32.12735,19.71635,3.308
418,2022-09-28 04:20:39.004803,32.12795,19.69545,3.3245
419,2022-09-28 04:40:39.014398,32.1293,19.69565,3.394
420,2022-09-28 05:00:39.024002,32.13155,19.7016,3.4284999999999997
421,2022-09-28 05:20:39.033597,32.1344,19.6863,3.4785000000000004
422,2022-09-28 05:40:38.956800,32.1355,19.6752,3.5095
423,2022-09-28 06:00:38.966405,32.13805000000001,19.67385,3.624
424,2022-09-28 06:20:38.976000,32.141,19.666150000000002,3.6725
425,2022-09-28 06:40:38.985604,32.14575,19.659100000000002,3.7344999999999997
426,2022-09-28 07:00:38.995199,32.151700000000005,19.661,3.8635
427,2022-09-28 07:20:39.004803,32.16035,19.6573,4.0035
428,2022-09-28 07:40:39.014398,32.1747,19.6736,4.121499999999999
429,2022-09-28 08:00:39.024002,32.18185,19.6916,4.2545
430,2022-09-28 08:20:39.033597,32.1823,19.70445,4.3165
431,2022-09-28 08:40:38.956800,32.18155,19.707,4.3955
432,2022-09-28 09:00:38.966405,32.181200000000004,19.71835,4.5275
433,2022-09-28 09:20:38.976000,32.182,19.738799999999998,4.5725
434,2022-09-28 09:40:38.985604,32.1827,19.745,4.601
435,2022-09-28 10:00:38.995199,32.1832,19.7581,4.6455
436,2022-09-28 10:20:39.004803,32.1841,19.758850000000002,4.667
437,2022-09-28 10:40:39.014398,32.18455,19.76095,4.618
438,2022-09-28 11:00:39.024002,32.1843,19.75675,4.539
439,2022-09-28 11:20:39.033597,32.182500000000005,19.75565,4.448
440,2022-09-28 11:40:38.956800,32.18305,19.76525,4.3454999999999995
441,2022-09-28 12:00:38.966405,32.1832,19.756050000000002,4.2219999999999995
442,2022-09-28 12:20:38.976000,32.18765,19.82735,4.089
