new_index,z_sonic1,z_sonic2,z_sonic3,z_sonic4,z_met1,z_met2,z_paros1,z_paros2,z_paros3
6715,2.7292000000000005,4.558000000000002,7.7736399999999986,10.241560000000002,3.643600000000001,6.097240000000001,2.9425600000000003,4.756120000000001,7.575519999999999
6716,2.7047,4.533500000000001,7.749139999999998,10.21706,3.6191,6.0727400000000005,2.91806,4.73162,7.5510199999999985
6717,2.6817,4.510500000000001,7.726139999999998,10.19406,3.5961000000000007,6.049740000000001,2.89506,4.708620000000001,7.528019999999999
6718,2.6462000000000003,4.475000000000001,7.690639999999998,10.15856,3.560600000000001,6.014240000000001,2.85956,4.673120000000001,7.492519999999999
6719,2.5972,4.426000000000001,7.641639999999998,10.109560000000002,3.5116000000000005,5.9652400000000005,2.81056,4.6241200000000005,7.443519999999999
6720,2.5427,4.371500000000001,7.587139999999998,10.05506,3.4571000000000005,5.9107400000000005,2.75606,4.5696200000000005,7.389019999999999
6721,2.5092,4.338000000000001,7.553639999999998,10.02156,3.4236000000000004,5.8772400000000005,2.72256,4.53612,7.3555199999999985
6722,2.4762,4.3050000000000015,7.520639999999998,9.98856,3.3906000000000005,5.844240000000001,2.68956,4.503120000000001,7.322519999999999
6723,2.4322,4.261000000000001,7.476639999999998,9.94456,3.3466000000000005,5.8002400000000005,2.64556,4.45912,7.2785199999999985
6724,2.4017,4.230500000000001,7.446139999999998,9.91406,3.3161000000000005,5.7697400000000005,2.61506,4.42862,7.248019999999999
6725,2.3597,4.188500000000001,7.404139999999998,9.87206,3.2741000000000007,5.727740000000001,2.57306,4.386620000000001,7.206019999999999
6726,2.3022,4.131000000000001,7.346639999999998,9.81456,3.216600000000001,5.670240000000001,2.51556,4.3291200000000005,7.148519999999999
6727,2.2312000000000003,4.060000000000001,7.275639999999998,9.743560000000002,3.145600000000001,5.599240000000001,2.44456,4.258120000000001,7.077519999999999
6728,2.1597,3.988500000000001,7.204139999999998,9.672060000000002,3.0741000000000005,5.5277400000000005,2.37306,4.1866200000000005,7.006019999999999
6729,2.0577000000000005,3.8865000000000016,7.102139999999999,9.570060000000002,2.972100000000001,5.425740000000001,2.2710600000000003,4.084620000000001,6.904019999999999
6730,1.9532000000000007,3.782000000000002,6.997639999999999,9.465560000000002,2.8676000000000013,5.321240000000001,2.1665600000000005,3.980120000000001,6.799519999999999
6731,1.8547,3.683500000000001,6.899139999999998,9.367060000000002,2.769100000000001,5.222740000000001,2.06806,3.8816200000000007,6.701019999999999
6732,1.7712000000000003,3.6000000000000014,6.815639999999998,9.28356,2.685600000000001,5.139240000000001,1.98456,3.798120000000001,6.617519999999999
6733,1.7096999999999998,3.538500000000001,6.754139999999998,9.22206,2.6241000000000003,5.07774,1.9230599999999995,3.73662,6.556019999999998
6734,1.6486999999999998,3.477500000000001,6.693139999999998,9.16106,2.5631000000000004,5.01674,1.86206,3.67562,6.495019999999999
6735,1.6136999999999997,3.442500000000001,6.658139999999998,9.12606,2.5281,4.98174,1.8270599999999997,3.64062,6.460019999999998
6736,1.5952000000000002,3.4240000000000013,6.639639999999998,9.10756,2.5096000000000007,4.963240000000001,1.80856,3.6221200000000007,6.441519999999999
6737,1.6046999999999991,3.4335000000000004,6.649139999999997,9.11706,2.5191,4.97274,1.8180599999999991,3.63162,6.451019999999998
6738,1.6406999999999998,3.469500000000001,6.685139999999998,9.15306,2.5551000000000004,5.00874,1.85406,3.66762,6.487019999999999
6739,1.7012,3.530000000000001,6.745639999999998,9.21356,2.6156000000000006,5.069240000000001,1.91456,3.728120000000001,6.547519999999999
6740,1.7657000000000007,3.594500000000002,6.810139999999999,9.278060000000002,2.6801000000000013,5.133740000000001,1.9790600000000005,3.792620000000001,6.612019999999999
6741,1.8537,3.682500000000001,6.898139999999998,9.36606,2.7681000000000004,5.2217400000000005,2.06706,3.88062,6.700019999999999
6742,1.9592,3.788000000000001,7.003639999999998,9.47156,2.8736000000000006,5.327240000000001,2.17256,3.986120000000001,6.805519999999999
6743,2.0462000000000007,3.8750000000000018,7.090639999999999,9.558560000000002,2.960600000000001,5.414240000000001,2.2595600000000005,4.073120000000001,6.892519999999999
6744,2.1442,3.9730000000000008,7.188639999999998,9.65656,3.0586,5.51224,2.3575599999999994,4.17112,6.990519999999998
6745,2.2297,4.058500000000001,7.274139999999998,9.742060000000002,3.144100000000001,5.597740000000001,2.44306,4.256620000000001,7.076019999999999
6746,2.3057,4.134500000000001,7.350139999999998,9.81806,3.2201000000000004,5.67374,2.51906,4.33262,7.152019999999999
6747,2.3732,4.202000000000002,7.417639999999999,9.885560000000002,3.2876000000000007,5.741240000000001,2.58656,4.400120000000001,7.219519999999999
6748,2.4322,4.261000000000001,7.476639999999998,9.94456,3.3466000000000005,5.8002400000000005,2.64556,4.45912,7.2785199999999985
6749,2.4822,4.311000000000002,7.526639999999999,9.994560000000002,3.3966000000000007,5.850240000000001,2.69556,4.509120000000001,7.328519999999999
6750,2.5307000000000004,4.3595000000000015,7.575139999999998,10.04306,3.445100000000001,5.898740000000001,2.74406,4.557620000000001,7.377019999999999
6751,2.5527,4.381500000000001,7.597139999999998,10.06506,3.4671000000000007,5.92074,2.76606,4.57962,7.399019999999998
6752,2.5727,4.401500000000001,7.617139999999998,10.085060000000002,3.4871000000000008,5.940740000000001,2.78606,4.599620000000001,7.419019999999999
6753,2.6017,4.430500000000001,7.646139999999998,10.114060000000002,3.5161000000000007,5.969740000000001,2.81506,4.628620000000001,7.448019999999999
6754,2.6142000000000003,4.443000000000001,7.658639999999998,10.12656,3.528600000000001,5.982240000000001,2.82756,4.641120000000001,7.460519999999999
6755,2.6412000000000004,4.4700000000000015,7.6856399999999985,10.153560000000002,3.555600000000001,6.009240000000001,2.85456,4.668120000000001,7.487519999999999
6756,2.6552,4.484000000000002,7.699639999999999,10.167560000000002,3.5696000000000008,6.023240000000001,2.86856,4.682120000000001,7.501519999999999
6757,2.6642,4.493000000000001,7.708639999999998,10.176560000000002,3.5786000000000007,6.032240000000001,2.87756,4.691120000000001,7.510519999999999
6758,2.6847000000000003,4.513500000000001,7.729139999999998,10.19706,3.599100000000001,6.052740000000001,2.89806,4.711620000000001,7.531019999999999
6759,2.6947,4.523500000000001,7.739139999999998,10.207060000000002,3.6091000000000006,6.062740000000001,2.90806,4.721620000000001,7.541019999999999
6760,2.7092,4.538000000000001,7.753639999999998,10.22156,3.6236000000000006,6.077240000000001,2.92256,4.7361200000000006,7.555519999999999
6761,2.6877,4.516500000000001,7.732139999999998,10.20006,3.6021000000000005,6.05574,2.90106,4.71462,7.534019999999998
6762,2.6627,4.491500000000001,7.707139999999998,10.175060000000002,3.5771000000000006,6.030740000000001,2.87606,4.689620000000001,7.509019999999999
6763,2.5957,4.424500000000001,7.640139999999998,10.108060000000002,3.5101000000000004,5.9637400000000005,2.80906,4.62262,7.4420199999999985
6764,2.5117000000000003,4.340500000000001,7.556139999999998,10.024060000000002,3.426100000000001,5.879740000000001,2.72506,4.538620000000001,7.358019999999999
6765,2.4177,4.246500000000001,7.462139999999998,9.93006,3.3321000000000005,5.7857400000000005,2.63106,4.4446200000000005,7.264019999999999
6766,2.2912,4.120000000000001,7.335639999999998,9.80356,3.2056000000000004,5.6592400000000005,2.50456,4.31812,7.137519999999999
6767,2.1707,3.999500000000001,7.215139999999998,9.68306,3.0851000000000006,5.538740000000001,2.38406,4.197620000000001,7.017019999999999
6768,2.0262,3.855000000000001,7.070639999999998,9.53856,2.9406000000000008,5.394240000000001,2.23956,4.053120000000001,6.872519999999999
6769,1.9352,3.764000000000001,6.979639999999998,9.44756,2.849600000000001,5.303240000000001,2.14856,3.962120000000001,6.781519999999999
6770,1.8347,3.663500000000001,6.879139999999998,9.34706,2.7491000000000003,5.20274,2.0480599999999995,3.86162,6.681019999999998
6771,1.7582000000000004,3.587000000000001,6.802639999999999,9.27056,2.672600000000001,5.126240000000001,1.97156,3.785120000000001,6.604519999999999
6772,1.7471999999999994,3.5760000000000005,6.7916399999999975,9.25956,2.6616,5.11524,1.9605599999999992,3.77412,6.593519999999998
6773,1.7407000000000004,3.569500000000001,6.785139999999998,9.25306,2.655100000000001,5.108740000000001,1.95406,3.767620000000001,6.587019999999999
6774,1.7512000000000008,3.580000000000002,6.795639999999999,9.263560000000002,2.6656000000000013,5.119240000000001,1.9645600000000003,3.778120000000001,6.597519999999999
6775,1.8167000000000009,3.645500000000002,6.861139999999999,9.329060000000002,2.7311000000000014,5.1847400000000015,2.0300600000000006,3.843620000000002,6.66302
6776,1.8286999999999995,3.6575000000000006,6.873139999999998,9.34106,2.7431,5.19674,2.0420599999999998,3.85562,6.675019999999998
6777,1.8917,3.720500000000001,6.936139999999998,9.40406,2.8061000000000007,5.259740000000001,2.10506,3.9186200000000007,6.738019999999999
6778,1.9977,3.826500000000001,7.042139999999998,9.51006,2.912100000000001,5.365740000000001,2.21106,4.0246200000000005,6.844019999999999
6779,2.0407,3.869500000000001,7.085139999999998,9.553060000000002,2.9551000000000007,5.408740000000001,2.25406,4.067620000000001,6.887019999999999
6780,2.1897,4.018500000000001,7.234139999999998,9.70206,3.1041000000000007,5.557740000000001,2.40306,4.216620000000001,7.036019999999999
6781,2.2692000000000005,4.098000000000002,7.313639999999999,9.781560000000002,3.183600000000001,5.637240000000001,2.4825600000000003,4.296120000000001,7.115519999999999
6782,2.3112000000000004,4.1400000000000015,7.355639999999998,9.82356,3.225600000000001,5.679240000000001,2.52456,4.338120000000001,7.157519999999999
6783,2.3812,4.210000000000001,7.425639999999998,9.89356,3.2956000000000003,5.74924,2.5945599999999995,4.40812,7.227519999999998
6784,2.4222,4.251000000000001,7.466639999999998,9.93456,3.3366000000000007,5.790240000000001,2.63556,4.449120000000001,7.268519999999999
6785,2.5092,4.338000000000001,7.553639999999998,10.02156,3.4236000000000004,5.8772400000000005,2.72256,4.53612,7.3555199999999985
6786,2.5512,4.380000000000001,7.595639999999998,10.06356,3.4656000000000007,5.91924,2.76456,4.57812,7.397519999999998
6787,2.6307,4.459500000000001,7.675139999999998,10.143060000000002,3.5451000000000006,5.998740000000001,2.84406,4.6576200000000005,7.477019999999999
6788,2.6062000000000003,4.435000000000001,7.650639999999998,10.118560000000002,3.520600000000001,5.974240000000001,2.81956,4.633120000000001,7.452519999999999
6789,2.6232,4.452000000000002,7.667639999999999,10.135560000000002,3.5376000000000007,5.991240000000001,2.83656,4.650120000000001,7.469519999999999
6790,2.6887,4.517500000000001,7.733139999999998,10.201060000000002,3.6031,6.0567400000000005,2.90206,4.71562,7.5350199999999985
6791,2.5872,4.416000000000001,7.631639999999998,10.09956,3.5016000000000007,5.955240000000001,2.80056,4.614120000000001,7.433519999999999
6792,2.6012000000000004,4.4300000000000015,7.645639999999998,10.11356,3.515600000000001,5.969240000000001,2.81456,4.628120000000001,7.447519999999999
6793,2.5422,4.371000000000001,7.586639999999998,10.054560000000002,3.456600000000001,5.910240000000001,2.75556,4.569120000000001,7.388519999999999
6794,2.5647,4.393500000000001,7.609139999999998,10.07706,3.4791000000000007,5.932740000000001,2.77806,4.591620000000001,7.411019999999999
6795,2.5312,4.360000000000001,7.575639999999998,10.04356,3.4456000000000007,5.899240000000001,2.74456,4.558120000000001,7.377519999999999
6796,2.4762000000000004,4.3050000000000015,7.520639999999998,9.98856,3.390600000000001,5.844240000000001,2.68956,4.503120000000001,7.322519999999999
6797,2.4792,4.308000000000002,7.5236399999999986,9.991560000000002,3.3936000000000006,5.847240000000001,2.69256,4.506120000000001,7.325519999999999
6798,2.5047,4.333500000000001,7.549139999999998,10.01706,3.4191000000000007,5.87274,2.71806,4.53162,7.351019999999998
6799,2.4827000000000004,4.311500000000001,7.527139999999998,9.995060000000002,3.397100000000001,5.850740000000001,2.69606,4.509620000000001,7.329019999999999
6800,2.4822,4.311000000000002,7.526639999999999,9.994560000000002,3.3966000000000007,5.850240000000001,2.69556,4.509120000000001,7.328519999999999
6801,2.4297000000000004,4.2585000000000015,7.4741399999999985,9.94206,3.344100000000001,5.797740000000001,2.64306,4.456620000000001,7.276019999999999
6802,2.3662,4.195000000000001,7.410639999999998,9.87856,3.2806000000000006,5.734240000000001,2.57956,4.393120000000001,7.212519999999999
6803,2.3087,4.137500000000001,7.353139999999998,9.82106,3.2231000000000005,5.676740000000001,2.52206,4.3356200000000005,7.155019999999999
6804,2.2167000000000003,4.045500000000001,7.261139999999998,9.72906,3.131100000000001,5.584740000000001,2.43006,4.243620000000001,7.063019999999999
6805,2.105700000000001,3.9345000000000017,7.150139999999999,9.618060000000002,3.020100000000001,5.473740000000001,2.3190600000000003,4.132620000000001,6.952019999999999
6806,2.0017,3.8305000000000007,7.046139999999998,9.51406,2.9161,5.36974,2.21506,4.02862,6.848019999999998
6807,1.8987,3.727500000000001,6.943139999999998,9.41106,2.8131000000000004,5.26674,2.11206,3.92562,6.745019999999999
6808,1.7996999999999996,3.6285000000000007,6.844139999999998,9.31206,2.7141,5.16774,2.0130599999999994,3.82662,6.646019999999998
6809,1.7027,3.531500000000001,6.747139999999998,9.21506,2.6171000000000006,5.070740000000001,1.91606,3.7296200000000006,6.549019999999999
6810,1.6677,3.496500000000001,6.712139999999998,9.18006,2.5821000000000005,5.0357400000000005,1.88106,3.694620000000001,6.514019999999999
6811,1.6492000000000004,3.478000000000001,6.693639999999999,9.16156,2.563600000000001,5.017240000000001,1.86256,3.676120000000001,6.495519999999999
6812,1.6601999999999997,3.4890000000000008,6.704639999999998,9.17256,2.5746,5.02824,1.8735599999999997,3.68712,6.506519999999998
6813,1.6737000000000002,3.5025000000000013,6.718139999999998,9.18606,2.5881000000000007,5.041740000000001,1.88706,3.7006200000000007,6.520019999999999
6814,1.7412,3.570000000000001,6.785639999999998,9.25356,2.6556000000000006,5.109240000000001,1.95456,3.7681200000000006,6.587519999999999
6815,1.7937000000000003,3.6225000000000014,6.838139999999998,9.306060000000002,2.708100000000001,5.161740000000001,2.00706,3.820620000000001,6.640019999999999
6816,1.8932,3.722000000000001,6.937639999999998,9.40556,2.8076000000000008,5.261240000000001,2.10656,3.9201200000000007,6.739519999999999
6817,1.9757,3.804500000000001,7.020139999999998,9.48806,2.8901000000000003,5.34374,2.18906,4.00262,6.822019999999998
6818,2.0617,3.890500000000001,7.106139999999998,9.57406,2.9761000000000006,5.429740000000001,2.27506,4.088620000000001,6.908019999999999
6819,2.1457,3.974500000000001,7.190139999999998,9.65806,3.0601000000000003,5.51374,2.3590599999999995,4.17262,6.992019999999998
6820,2.2092,4.038000000000001,7.253639999999998,9.72156,3.1236000000000006,5.577240000000001,2.42256,4.2361200000000006,7.055519999999999
6821,2.2562,4.085000000000001,7.300639999999998,9.76856,3.1706000000000008,5.62424,2.46956,4.28312,7.102519999999998
6822,2.3367,4.1655000000000015,7.3811399999999985,9.84906,3.2511000000000005,5.704740000000001,2.55006,4.363620000000001,7.183019999999999
6823,2.4002000000000003,4.229000000000001,7.444639999999998,9.91256,3.314600000000001,5.7682400000000005,2.61356,4.42712,7.2465199999999985
6824,2.4437,4.272500000000001,7.488139999999998,9.95606,3.3581000000000008,5.81174,2.65706,4.47062,7.290019999999998
6825,2.5212000000000003,4.350000000000001,7.565639999999998,10.03356,3.435600000000001,5.889240000000001,2.73456,4.548120000000001,7.367519999999999
6826,2.5492,4.378000000000001,7.593639999999998,10.06156,3.4636000000000005,5.9172400000000005,2.76256,4.57612,7.3955199999999985
6827,2.5982000000000003,4.427000000000001,7.642639999999998,10.11056,3.512600000000001,5.966240000000001,2.81156,4.625120000000001,7.444519999999999
6828,2.6367000000000003,4.465500000000001,7.681139999999998,10.149060000000002,3.551100000000001,6.004740000000001,2.85006,4.663620000000001,7.483019999999999
6829,2.6597,4.488500000000001,7.704139999999998,10.172060000000002,3.5741000000000005,6.0277400000000005,2.87306,4.6866200000000005,7.506019999999999
6830,2.7022000000000004,4.5310000000000015,7.746639999999998,10.214560000000002,3.616600000000001,6.070240000000001,2.91556,4.729120000000001,7.548519999999999
6831,2.7122,4.541000000000001,7.756639999999998,10.22456,3.6266000000000007,6.080240000000001,2.92556,4.739120000000001,7.558519999999999
6832,2.7237,4.552500000000001,7.768139999999998,10.236060000000002,3.638100000000001,6.091740000000001,2.93706,4.7506200000000005,7.570019999999999
6833,2.7332,4.562000000000001,7.777639999999998,10.24556,3.6476000000000006,6.101240000000001,2.94656,4.760120000000001,7.579519999999999
6834,2.7082,4.537000000000001,7.752639999999998,10.22056,3.6226000000000007,6.07624,2.92156,4.73512,7.554519999999998
6835,2.7037000000000004,4.5325000000000015,7.7481399999999985,10.216060000000002,3.618100000000001,6.071740000000001,2.91706,4.730620000000001,7.550019999999999
6836,2.6712,4.500000000000001,7.715639999999998,10.18356,3.5856000000000003,6.03924,2.88456,4.69812,7.517519999999998
6837,2.6147,4.443500000000001,7.659139999999998,10.12706,3.529100000000001,5.982740000000001,2.82806,4.6416200000000005,7.461019999999999
6838,2.5562000000000005,4.385000000000002,7.6006399999999985,10.068560000000002,3.470600000000001,5.924240000000001,2.76956,4.583120000000001,7.402519999999999
6839,2.4912,4.320000000000001,7.535639999999998,10.00356,3.4056000000000006,5.859240000000001,2.70456,4.518120000000001,7.337519999999999
6840,2.3912000000000004,4.2200000000000015,7.4356399999999985,9.903560000000002,3.305600000000001,5.759240000000001,2.60456,4.418120000000001,7.237519999999999
6841,2.2852,4.114000000000001,7.329639999999998,9.79756,3.1996000000000007,5.65324,2.49856,4.31212,7.131519999999998
6842,2.1912000000000003,4.020000000000001,7.235639999999998,9.70356,3.105600000000001,5.559240000000001,2.40456,4.218120000000001,7.037519999999999
6843,2.0797000000000008,3.908500000000002,7.124139999999999,9.592060000000002,2.9941000000000013,5.447740000000001,2.2930600000000005,4.106620000000001,6.926019999999999
6844,1.9877,3.816500000000001,7.032139999999998,9.50006,2.902100000000001,5.355740000000001,2.20106,4.014620000000001,6.834019999999999
6845,1.921200000000001,3.7500000000000018,6.965639999999999,9.433560000000002,2.835600000000001,5.289240000000001,2.1345600000000005,3.948120000000001,6.767519999999999
6846,1.8637,3.692500000000001,6.908139999999998,9.37606,2.7781,5.23174,2.0770599999999995,3.89062,6.710019999999998
6847,1.8222000000000005,3.6510000000000016,6.866639999999999,9.334560000000002,2.736600000000001,5.190240000000001,2.0355600000000003,3.849120000000001,6.668519999999999
6848,1.7981999999999996,3.6270000000000007,6.842639999999998,9.31056,2.7126,5.16624,2.01156,3.82512,6.644519999999998
6849,1.8152,3.644000000000001,6.859639999999998,9.327560000000002,2.7296000000000005,5.1832400000000005,2.02856,3.84212,6.661519999999999
6850,1.8327,3.661500000000001,6.877139999999998,9.34506,2.7471000000000005,5.200740000000001,2.04606,3.859620000000001,6.679019999999999
6851,1.8712,3.700000000000001,6.915639999999998,9.38356,2.7856000000000005,5.239240000000001,2.08456,3.898120000000001,6.717519999999999
6852,1.9022000000000008,3.7310000000000016,6.946639999999999,9.414560000000002,2.816600000000001,5.270240000000001,2.1155600000000003,3.929120000000001,6.748519999999999
6853,1.9697,3.7985000000000007,7.014139999999998,9.48206,2.8841,5.33774,2.18306,3.99662,6.816019999999998
6854,2.020200000000001,3.849000000000002,7.064639999999999,9.532560000000002,2.934600000000001,5.3882400000000015,2.2335600000000007,4.047120000000001,6.86652
6855,2.1007,3.929500000000001,7.145139999999998,9.61306,3.0151000000000003,5.46874,2.31406,4.12762,6.947019999999998
6856,2.1752,4.004000000000001,7.219639999999998,9.68756,3.089600000000001,5.543240000000001,2.38856,4.202120000000001,7.021519999999999
6857,2.2417,4.070500000000001,7.286139999999998,9.75406,3.1561000000000003,5.60974,2.45506,4.26862,7.088019999999998
6858,2.3092,4.138000000000002,7.353639999999999,9.821560000000002,3.2236000000000007,5.677240000000001,2.52256,4.336120000000001,7.155519999999999
6859,2.3892,4.218000000000002,7.433639999999999,9.901560000000002,3.3036000000000008,5.757240000000001,2.60256,4.416120000000001,7.235519999999999
6860,2.4637,4.292500000000001,7.508139999999998,9.97606,3.3781000000000008,5.831740000000001,2.67706,4.490620000000001,7.310019999999999
6861,2.5322000000000005,4.3610000000000015,7.5766399999999985,10.04456,3.446600000000001,5.900240000000001,2.74556,4.559120000000001,7.378519999999999
6862,2.5882,4.417000000000002,7.6326399999999985,10.100560000000002,3.5026000000000006,5.956240000000001,2.80156,4.615120000000001,7.434519999999999
6863,2.6662,4.495000000000001,7.710639999999998,10.17856,3.5806000000000004,6.0342400000000005,2.87956,4.69312,7.5125199999999985
6864,2.6972,4.526000000000002,7.7416399999999985,10.209560000000002,3.6116000000000006,6.065240000000001,2.91056,4.724120000000001,7.543519999999999
6865,2.7297,4.558500000000001,7.774139999999998,10.242060000000002,3.644100000000001,6.097740000000001,2.94306,4.756620000000001,7.576019999999999
6866,2.7122,4.541000000000001,7.756639999999998,10.22456,3.6266000000000007,6.080240000000001,2.92556,4.739120000000001,7.558519999999999
6867,2.7242,4.553000000000001,7.768639999999998,10.23656,3.6386000000000007,6.09224,2.93756,4.75112,7.570519999999998
6868,2.7022,4.531000000000001,7.746639999999997,10.21456,3.616600000000001,6.07024,2.91556,4.72912,7.548519999999998
6869,2.6842,4.513000000000002,7.728639999999999,10.196560000000002,3.5986000000000007,6.052240000000001,2.89756,4.711120000000001,7.530519999999999
6870,2.6647,4.493500000000001,7.709139999999998,10.17706,3.5791000000000004,6.03274,2.87806,4.69162,7.5110199999999985
6871,2.6517,4.480500000000001,7.696139999999998,10.16406,3.5661000000000005,6.0197400000000005,2.86506,4.67862,7.498019999999999
6872,2.6272,4.456000000000001,7.671639999999998,10.13956,3.5416000000000007,5.995240000000001,2.84056,4.654120000000001,7.473519999999999
6873,2.5957,4.424500000000001,7.640139999999998,10.108060000000002,3.5101000000000004,5.9637400000000005,2.80906,4.62262,7.4420199999999985
6874,2.5702,4.399000000000001,7.614639999999998,10.08256,3.4846000000000004,5.93824,2.78356,4.59712,7.4165199999999984
6875,2.5067000000000004,4.3355000000000015,7.551139999999998,10.01906,3.421100000000001,5.874740000000001,2.72006,4.533620000000001,7.353019999999999
6876,2.4447,4.273500000000001,7.489139999999998,9.957060000000002,3.3591000000000006,5.812740000000001,2.65806,4.471620000000001,7.291019999999999
6877,2.3717,4.200500000000002,7.416139999999999,9.884060000000002,3.2861000000000007,5.739740000000001,2.58506,4.398620000000001,7.218019999999999
6878,2.2927,4.121500000000001,7.337139999999998,9.80506,3.2071000000000005,5.6607400000000005,2.50606,4.3196200000000005,7.139019999999999
6879,2.1837000000000004,4.012500000000001,7.228139999999998,9.69606,3.098100000000001,5.551740000000001,2.39706,4.2106200000000005,7.030019999999999
6880,2.0672,3.896000000000001,7.111639999999998,9.57956,2.9816000000000003,5.43524,2.2805599999999995,4.09412,6.913519999999998
6881,1.9582,3.787000000000001,7.002639999999998,9.47056,2.8726000000000003,5.32624,2.1715599999999995,3.98512,6.804519999999998
6882,1.8657000000000004,3.6945000000000014,6.910139999999998,9.37806,2.780100000000001,5.233740000000001,2.07906,3.892620000000001,6.712019999999999
6883,1.7732,3.602000000000001,6.817639999999998,9.28556,2.6876000000000007,5.141240000000001,1.98656,3.8001200000000006,6.619519999999999
6884,1.6962000000000002,3.525000000000001,6.740639999999998,9.208560000000002,2.6106000000000007,5.064240000000001,1.90956,3.7231200000000007,6.542519999999999
6885,1.6441999999999997,3.4730000000000008,6.688639999999998,9.15656,2.5586,5.01224,1.8575599999999997,3.67112,6.490519999999998
6886,1.6157000000000004,3.444500000000001,6.660139999999998,9.12806,2.530100000000001,4.983740000000001,1.82906,3.642620000000001,6.462019999999999
6887,1.6182,3.447000000000001,6.662639999999998,9.13056,2.5326000000000004,4.98624,1.83156,3.64512,6.464519999999999
6888,1.6486999999999998,3.477500000000001,6.693139999999998,9.16106,2.5631000000000004,5.01674,1.86206,3.67562,6.495019999999999
6889,1.6912000000000005,3.5200000000000014,6.735639999999998,9.20356,2.605600000000001,5.059240000000001,1.90456,3.7181200000000008,6.537519999999999
6890,1.7397,3.568500000000001,6.784139999999998,9.25206,2.654100000000001,5.107740000000001,1.95306,3.766620000000001,6.586019999999999
6891,1.8007,3.629500000000001,6.845139999999998,9.31306,2.7151000000000005,5.168740000000001,2.01406,3.827620000000001,6.647019999999999
6892,1.8637,3.692500000000001,6.908139999999998,9.37606,2.7781,5.23174,2.0770599999999995,3.89062,6.710019999999998
6893,1.9397,3.768500000000001,6.984139999999998,9.45206,2.8541000000000007,5.307740000000001,2.15306,3.9666200000000007,6.786019999999999
6894,2.0127000000000006,3.8415000000000017,7.057139999999999,9.525060000000002,2.927100000000001,5.380740000000001,2.2260600000000004,4.039620000000001,6.859019999999999
6895,2.0872,3.916000000000001,7.131639999999998,9.59956,3.0016000000000007,5.455240000000001,2.30056,4.114120000000001,6.933519999999999
6896,2.1597,3.988500000000001,7.204139999999998,9.672060000000002,3.0741000000000005,5.5277400000000005,2.37306,4.1866200000000005,7.006019999999999
6897,2.2357000000000005,4.064500000000002,7.2801399999999985,9.748060000000002,3.150100000000001,5.603740000000001,2.44906,4.262620000000001,7.082019999999999
6898,2.2977,4.126500000000001,7.342139999999998,9.81006,3.2121000000000004,5.66574,2.51106,4.32462,7.144019999999999
6899,2.3622,4.191000000000001,7.406639999999998,9.87456,3.2766000000000006,5.73024,2.57556,4.38912,7.208519999999998
6900,2.4232,4.252000000000001,7.467639999999998,9.93556,3.337600000000001,5.79124,2.63656,4.45012,7.269519999999998
6901,2.4812000000000003,4.310000000000001,7.525639999999998,9.993560000000002,3.395600000000001,5.849240000000001,2.69456,4.508120000000001,7.327519999999999
6902,2.5362,4.365000000000001,7.580639999999998,10.048560000000002,3.450600000000001,5.904240000000001,2.74956,4.5631200000000005,7.382519999999999
6903,2.5677000000000003,4.396500000000001,7.612139999999998,10.08006,3.482100000000001,5.935740000000001,2.78106,4.594620000000001,7.414019999999999
6904,2.5942,4.423000000000001,7.638639999999998,10.106560000000002,3.5086000000000004,5.96224,2.80756,4.62112,7.4405199999999985
6905,2.6102,4.439000000000001,7.654639999999998,10.12256,3.5246000000000004,5.97824,2.82356,4.63712,7.4565199999999985
6906,2.6327,4.461500000000001,7.677139999999998,10.14506,3.5471000000000004,6.00074,2.84606,4.65962,7.4790199999999984
6907,2.6422000000000003,4.471000000000002,7.686639999999999,10.154560000000002,3.556600000000001,6.010240000000001,2.85556,4.669120000000001,7.488519999999999
6908,2.6447000000000003,4.473500000000001,7.689139999999998,10.15706,3.559100000000001,6.012740000000001,2.85806,4.671620000000001,7.491019999999999
6909,2.6332000000000004,4.4620000000000015,7.6776399999999985,10.14556,3.547600000000001,6.001240000000001,2.84656,4.660120000000001,7.479519999999999
6910,2.6122,4.441000000000001,7.656639999999998,10.12456,3.5266000000000006,5.98024,2.82556,4.63912,7.458519999999998
6911,2.5752,4.404000000000002,7.619639999999999,10.087560000000002,3.4896000000000007,5.943240000000001,2.78856,4.602120000000001,7.421519999999999
6912,2.5232,4.352000000000001,7.567639999999998,10.03556,3.4376000000000007,5.891240000000001,2.73656,4.550120000000001,7.369519999999999
6913,2.4632,4.292000000000002,7.5076399999999985,9.975560000000002,3.3776000000000006,5.831240000000001,2.67656,4.490120000000001,7.309519999999999
6914,2.3847000000000005,4.213500000000002,7.4291399999999985,9.897060000000002,3.299100000000001,5.752740000000001,2.5980600000000003,4.411620000000001,7.231019999999999
6915,2.2812,4.110000000000001,7.325639999999998,9.79356,3.1956000000000007,5.649240000000001,2.49456,4.308120000000001,7.127519999999999
6916,2.1842,4.013000000000002,7.228639999999999,9.696560000000002,3.0986000000000007,5.552240000000001,2.39756,4.211120000000001,7.030519999999999
6917,2.0752000000000006,3.9040000000000017,7.119639999999999,9.587560000000002,2.989600000000001,5.443240000000001,2.2885600000000004,4.102120000000001,6.921519999999999
